Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2910,266,4,42,2,4983,210,241,169,1673,WA1,ST23,5
3330,81,15,277,60,3564,239,212,99,1415,WA3,ST34,1
3056,213,31,516,243,1684,175,250,192,484,WA3,ST13,2
2677,130,12,190,49,3491,240,233,121,2455,WA3,ST11,2
3020,354,14,127,32,1302,196,215,156,1354,WA3,ST32,2
2850,22,24,85,18,2241,198,183,112,797,WA3,ST33,2
3357,59,20,618,38,3060,231,193,86,1116,WA3,ST39,1
2764,54,17,201,51,2490,228,201,101,361,WA3,ST10,2
3273,344,16,1110,256,2015,185,213,165,2116,WA3,ST39,7
3060,229,9,30,0,2780,207,248,178,1321,WA3,ST23,2
2763,72,9,218,45,1595,231,223,125,2268,WA1,ST12,2
3153,301,20,247,47,182,161,227,205,757,WA2,ST22,1
2597,19,11,242,0,792,212,217,141,789,WA1,ST9,2
2972,34,7,301,86,5779,219,225,142,4541,WA1,ST29,2
2976,322,8,426,80,1516,199,232,173,2429,WA3,ST32,2
2906,292,5,247,4,5411,205,239,172,5641,WA1,ST23,1
3244,299,8,201,9,4592,197,237,180,700,WA1,ST39,1
2655,127,20,175,24,1926,248,223,94,685,WA3,ST11,2
3241,335,13,42,8,5760,189,221,171,742,WA1,ST23,1
3006,55,8,150,21,2078,225,224,133,1310,WA3,ST32,2
3424,293,9,1026,174,1262,195,238,183,1851,WA3,ST38,1
2440,359,20,541,250,1253,185,199,147,437,WA4,ST10,3
3223,35,18,162,-2,1584,215,198,113,2754,WA1,ST29,1
2932,297,12,134,17,2040,186,236,190,1657,WA3,ST31,2
3220,66,8,150,11,5242,229,224,128,335,WA1,ST22,1
3212,227,9,679,151,6168,207,249,179,1611,WA1,ST29,2
2785,94,10,108,21,824,236,225,119,2252,WA3,ST11,2
2877,243,17,201,42,741,185,251,202,598,WA3,ST13,1
3179,355,19,268,77,2656,185,202,152,755,WA3,ST24,1
3077,3,5,153,33,3721,213,230,155,2669,WA1,ST24,1
2772,77,5,300,-10,997,227,230,138,2551,WA1,ST29,1
3156,334,14,30,11,2717,186,220,173,872,WA3,ST23,2
3018,284,29,594,328,2178,128,226,231,1426,WA3,ST13,2
2759,101,13,42,7,781,242,222,108,2197,WA3,ST11,2
2998,186,6,914,102,5881,221,245,158,5826,WA1,ST29,2
2742,77,27,95,65,120,242,179,49,1426,WA1,ST29,5
3233,10,18,484,162,3373,198,202,138,1756,WA3,ST31,1
3144,278,13,470,64,1055,185,242,196,1124,WA3,ST23,1
3039,358,5,0,0,4170,211,230,156,2405,WA1,ST23,2
2390,142,25,335,47,531,246,225,92,732,WA4,ST3,3
2952,267,19,190,41,5707,168,244,213,1142,WA1,ST29,2
3215,357,19,543,139,918,186,202,151,1936,WA3,ST33,2
2660,272,32,339,154,1024,120,230,239,1560,WA3,ST28,2
2304,125,17,85,29,649,246,225,101,779,WA4,ST4,3
2797,188,32,313,178,1740,204,244,150,1307,WA3,ST4,2
2669,218,8,0,0,1892,211,248,173,2431,WA3,ST17,2
2445,342,12,390,139,1082,194,221,165,1230,WA4,ST6,6
2817,76,19,390,107,395,240,202,85,1621,WA1,ST30,5
2489,39,23,134,-29,875,214,184,94,1273,WA3,ST10,6
3092,69,8,192,0,2268,229,224,128,1455,WA1,ST30,1
2901,130,7,192,41,3221,232,236,136,2828,WA1,ST12,2
2696,117,8,210,0,1668,234,233,131,1233,WA3,ST11,2
2823,117,21,408,51,1961,251,216,83,1998,WA3,ST13,2
2950,102,26,300,150,2278,252,195,54,1873,WA3,ST13,2
3277,45,6,60,-3,1187,222,227,141,2372,WA1,ST38,1
2716,144,4,30,-2,1325,226,239,147,2563,WA3,ST17,2
2469,10,7,60,4,95,213,226,151,1216,WA3,ST10,6
3358,355,8,351,22,1103,207,225,157,3738,WA2,ST32,1
3101,153,9,295,38,1926,231,241,141,671,WA3,ST32,2
2960,63,1,331,5,5041,220,236,153,2268,WA1,ST23,1
2697,140,8,190,7,752,233,238,136,1188,WA1,ST23,2
2571,321,19,242,113,595,167,218,189,418,WA3,ST10,2
2966,308,16,323,74,1947,174,228,194,1544,WA3,ST31,2
3239,357,14,990,222,2060,197,213,153,2221,WA3,ST24,7
2992,194,6,270,61,1800,219,245,161,1611,WA3,ST32,2
3080,3,9,170,7,3725,207,222,152,914,WA1,ST22,1
3371,201,33,738,-95,3660,186,247,172,2397,WA1,ST39,1
2842,97,16,400,52,531,244,215,96,693,WA3,ST33,1
1969,299,24,134,78,120,146,223,214,458,WA4,ST1,3
3274,342,20,404,67,4405,174,205,168,1106,WA3,ST39,1
2919,253,15,752,273,1248,185,249,201,1879,WA3,ST23,2
2678,35,15,433,-5,703,217,206,121,268,WA3,ST10,2
3284,237,16,437,61,2970,190,252,197,3091,WA3,ST32,2
3063,85,10,134,15,1998,235,222,118,3578,WA3,ST24,1
2972,290,5,437,55,5463,206,239,172,2438,WA1,ST30,2
3240,315,5,430,67,2960,207,236,167,920,WA3,ST32,2
2938,39,14,319,38,192,220,209,121,365,WA3,ST33,1
2363,353,18,170,52,1328,186,206,156,342,WA4,ST10,6
2995,40,16,162,30,5179,220,203,113,2363,WA1,ST29,1
3224,299,11,721,20,3472,189,236,187,1148,WA3,ST22,1
3109,209,11,531,59,6028,212,250,173,1932,WA1,ST29,2
3100,325,4,540,15,1142,210,235,163,1179,WA2,ST23,1
3009,352,12,127,-1,2070,199,219,158,735,WA3,ST31,2
2880,224,24,323,34,886,181,254,201,492,WA3,ST13,2
2304,112,24,234,65,297,252,208,70,834,WA4,ST3,3
3464,72,15,648,179,2250,236,209,100,1368,WA1,ST40,1
3489,263,15,323,42,1436,181,246,203,1871,WA2,ST40,7
2876,45,9,335,72,2791,223,221,133,1974,WA1,ST12,2
2703,316,15,30,13,2457,178,225,187,4692,WA1,ST20,2
2985,72,2,150,13,4966,222,234,149,4696,WA1,ST29,1
3149,353,17,323,85,3765,188,207,155,1973,WA3,ST39,2
2412,35,18,67,11,1205,215,198,113,891,WA3,ST10,6
2156,158,8,0,0,1127,229,242,146,888,WA4,ST17,4
2931,15,15,192,23,700,206,209,138,1902,WA3,ST24,1
3225,137,12,360,-7,1883,239,235,124,1477,WA1,ST29,2
2951,102,10,277,59,1740,238,226,119,1871,WA3,ST31,2
2874,296,16,60,24,2732,172,233,200,566,WA3,ST21,1
3112,92,25,175,18,3660,249,191,55,2821,WA3,ST22,1
2807,117,18,150,42,949,248,220,93,376,WA3,ST31,2
3161,139,21,127,23,2337,246,228,99,3087,WA3,ST33,1
2912,9,22,459,199,3062,189,189,131,1622,WA1,ST29,2
3027,0,6,612,55,5603,211,228,155,6589,WA1,ST29,2
3044,99,23,390,177,6256,250,201,65,3955,WA1,ST29,2
3227,287,15,417,26,1674,176,238,202,424,WA3,ST31,1
2958,157,2,127,7,1216,221,239,154,283,WA3,ST32,2
3456,4,3,641,87,2610,215,233,155,1523,WA3,ST38,1
3155,78,6,120,-10,4892,227,230,137,2185,WA1,ST22,1
2910,45,7,335,13,4064,222,224,137,3813,WA1,ST29,2
3254,338,13,150,28,1950,191,221,169,339,WA3,ST35,7
2774,111,12,190,50,2856,240,227,116,2496,WA1,ST12,2
2202,129,30,201,102,767,252,207,59,182,WA4,ST3,4
2953,12,19,285,149,300,197,198,133,731,WA1,ST29,2
2895,105,7,30,-1,2023,232,232,133,2151,WA3,ST16,2
2597,145,13,120,-4,2576,238,238,128,2096,WA3,ST11,2
2672,94,7,170,21,2507,232,229,130,977,WA3,ST10,2
3193,287,11,474,117,3092,190,240,189,1052,WA3,ST32,1
3380,96,22,180,68,2367,249,202,71,2037,WA3,ST39,7
3176,80,13,272,7,1216,237,217,109,1201,WA1,ST30,7
2910,288,1,216,25,4137,216,238,159,3711,WA1,ST12,2
2932,147,11,297,6,4434,235,239,133,5758,WA1,ST29,2
2936,283,8,560,30,5597,199,241,181,1982,WA1,ST29,2
2912,275,22,42,8,3147,155,239,220,2040,WA3,ST24,1
3172,99,9,0,0,1575,235,228,123,1765,WA2,ST19,1
3128,306,9,295,37,1116,196,235,179,1294,WA3,ST23,1
2838,32,26,120,36,2580,204,173,93,1734,WA1,ST29,2
2922,246,17,85,13,967,182,251,204,594,WA3,ST23,2
3278,100,13,342,8,3586,241,222,110,1235,WA3,ST34,1
2703,98,12,418,-4,875,240,223,111,2032,WA1,ST29,2
3063,22,22,270,93,1852,201,188,116,3739,WA1,ST29,1
2724,247,34,60,12,2640,129,241,234,1657,WA3,ST13,2
2922,45,13,120,9,4886,223,210,119,2590,WA1,ST16,1
2566,177,5,30,-1,577,222,242,155,1984,WA1,ST30,2
2569,96,5,175,5,421,228,233,139,1292,WA1,ST12,2
3133,152,15,335,55,234,237,239,129,3506,WA2,ST22,2
3021,90,8,255,7,6148,232,228,129,3453,WA1,ST29,2
2757,313,8,513,32,1292,198,234,175,1006,WA1,ST12,2
3152,61,24,626,-22,4063,231,183,72,4203,WA1,ST23,1
2983,13,3,467,0,1822,216,233,154,1140,WA3,ST32,1
3218,48,19,277,43,3392,223,195,98,4548,WA1,ST39,1
3147,90,20,277,70,1170,246,204,78,1608,WA3,ST13,2
3026,252,2,319,7,1471,215,239,161,1321,WA3,ST32,2
3192,354,5,270,-21,3086,212,231,157,1279,WA1,ST29,2
2735,82,13,150,48,1666,238,216,107,600,WA1,ST29,2
3305,9,19,300,49,5320,195,200,138,511,WA1,ST38,1
3172,321,7,484,-12,3960,203,234,170,3824,WA1,ST19,1
3282,24,21,192,75,1998,203,190,116,2148,WA3,ST33,1
3128,353,25,170,65,1033,168,187,151,2054,WA1,ST29,1
3257,0,0,85,4,3501,218,237,156,3826,WA1,ST38,7
2977,288,5,335,1,3715,207,239,171,895,WA1,ST29,2
2657,44,13,323,15,3216,222,210,120,2982,WA3,ST11,1
3151,189,9,247,39,1782,221,247,160,2553,WA3,ST32,2
3248,84,19,228,82,1482,243,203,82,1436,WA1,ST30,2
3002,40,25,216,60,1380,213,177,86,1177,WA3,ST32,2
2455,113,26,175,61,953,253,204,62,992,WA3,ST4,3
3163,150,11,30,-2,1315,235,240,134,2416,WA1,ST22,1
2748,114,6,180,18,2461,232,233,135,2279,WA3,ST11,2
3303,25,9,630,42,3692,216,221,141,3929,WA1,ST38,1
2965,117,14,108,-8,4911,244,226,108,576,WA1,ST30,2
3068,83,6,85,6,1064,228,230,137,1600,WA2,ST23,1
2956,180,4,95,14,5250,221,242,156,2248,WA1,ST29,1
2778,190,33,285,159,1770,199,243,152,1282,WA3,ST4,2
3116,166,9,309,7,6527,228,244,148,2493,WA1,ST29,2
3295,318,14,532,67,1892,182,226,184,850,WA3,ST31,1
2198,352,23,108,41,1366,173,194,154,916,WA4,ST10,3
3081,56,7,30,0,3826,225,226,135,1034,WA1,ST22,1
2860,259,1,228,33,870,216,239,161,408,WA1,ST30,2
3266,202,13,541,64,2549,213,251,170,1431,WA3,ST33,2
3033,341,14,277,115,2482,189,218,167,2155,WA3,ST33,1
3343,104,11,300,60,2538,239,226,117,2547,WA1,ST39,7
3022,28,5,525,111,2584,218,230,148,1718,WA3,ST32,2
3383,82,27,571,154,607,245,183,50,514,WA2,ST40,7
2701,18,1,30,-6,2079,218,236,156,218,WA3,ST33,1
3080,229,14,134,20,424,198,252,189,755,WA3,ST31,2
3137,66,16,30,4,1463,234,206,100,1340,WA1,ST29,2
2854,79,7,488,53,3616,230,227,130,6114,WA1,ST12,2
2952,162,18,153,31,1489,235,241,130,902,WA1,ST29,2
3001,274,10,90,20,2345,194,243,188,1233,WA3,ST31,2
2754,100,9,240,12,853,236,227,122,495,WA3,ST11,2
3230,339,15,433,86,509,185,216,169,1383,WA2,ST24,2
2088,24,25,268,-92,649,198,178,106,660,WA4,ST10,6
2939,326,10,553,24,2783,195,229,173,1302,WA3,ST31,2
2919,306,9,127,42,5145,196,235,179,4424,WA1,ST24,2
2926,241,12,351,28,5582,197,250,190,5810,WA1,ST29,2
2991,338,12,210,51,1826,194,223,168,726,WA3,ST24,2
2898,281,14,228,-8,2136,182,241,198,1168,WA3,ST31,2
3185,313,10,108,2,785,194,233,179,911,WA2,ST22,1
2664,112,5,60,-8,1214,229,234,139,1719,WA3,ST20,5
3053,0,10,153,-4,2896,206,222,154,1047,WA1,ST29,2
3006,156,5,484,88,2676,225,240,150,1565,WA3,ST32,2
3055,315,17,134,23,2802,173,224,190,2731,WA1,ST23,1
3205,124,7,190,23,2781,232,235,136,5169,WA1,ST39,1
3261,300,14,390,77,324,179,233,194,1532,WA2,ST23,1
3025,18,24,350,149,1951,195,183,117,2538,WA3,ST24,1
3011,358,13,283,124,2003,199,215,153,2832,WA3,ST32,2
3431,333,15,577,62,2060,184,220,174,607,WA3,ST38,7
2769,198,22,30,4,1674,207,252,170,2359,WA3,ST13,2
3060,255,5,659,56,5952,207,243,174,4157,WA1,ST29,2
2321,326,23,120,62,633,158,208,186,558,WA4,ST10,3
3005,145,22,331,112,2067,244,230,104,1471,WA3,ST13,2
2936,306,8,430,10,4227,198,236,178,4632,WA1,ST23,2
3035,6,26,524,181,532,178,180,130,1610,WA1,ST30,2
3153,18,9,443,37,1894,213,220,144,2670,WA3,ST31,1
2834,352,5,30,-2,3740,211,231,158,6359,WA1,ST20,2
3173,30,20,85,19,518,210,193,112,1567,WA1,ST22,1
3195,47,10,660,20,4052,224,218,128,4084,WA1,ST29,1
3387,131,15,660,58,1158,243,231,113,4113,WA2,ST32,1
3116,216,13,579,111,6134,207,252,179,1557,WA1,ST29,2
2928,135,22,192,34,912,248,225,94,2851,WA1,ST22,1
3292,76,7,242,28,6007,229,227,131,323,WA1,ST22,1
2723,114,21,0,0,300,251,213,80,480,WA1,ST30,5
3187,197,22,283,54,616,208,252,168,4978,WA2,ST22,2
2851,111,21,680,222,2669,250,213,81,1832,WA3,ST10,3
3034,20,14,120,21,1194,209,210,135,2467,WA3,ST24,1
3240,327,15,474,153,3332,182,222,179,3353,WA3,ST24,2
2270,4,25,201,147,518,179,184,135,421,WA4,ST2,3
3002,119,15,576,174,256,244,226,107,674,WA3,ST33,1
2877,11,4,234,23,3928,216,232,153,6423,WA1,ST12,2
2768,120,16,330,91,1848,246,225,103,2192,WA3,ST10,2
3266,63,12,30,7,2467,230,216,117,1719,WA3,ST24,1
3294,104,4,402,31,5912,226,234,143,474,WA1,ST22,1
2900,34,17,127,20,3313,215,200,116,4606,WA1,ST12,2
2852,17,11,0,0,2816,211,216,141,2268,WA1,ST23,1
3148,310,15,277,33,902,179,229,190,1307,WA3,ST23,2
3006,271,12,108,24,2373,187,244,196,1201,WA3,ST31,2
3161,142,16,127,78,2910,241,235,117,1224,WA3,ST23,2
2668,48,17,285,21,794,224,201,105,1851,WA1,ST23,2
3033,58,4,30,2,4708,223,230,143,2101,WA1,ST23,2
2894,57,22,190,64,376,229,189,82,1614,WA1,ST29,2
3198,252,3,256,27,5931,213,241,166,1871,WA1,ST22,2
3003,274,20,192,42,2667,161,240,216,1812,WA3,ST32,1
3014,225,4,757,118,5879,214,243,166,6415,WA1,ST29,2
3593,100,37,510,127,2531,251,165,8,3692,WA1,ST40,7
2573,323,27,417,190,735,143,201,193,1142,WA4,ST10,2
2758,289,12,190,91,2737,186,238,193,6610,WA1,ST29,1
2752,13,16,60,4,1300,203,205,136,1006,WA3,ST33,1
3039,259,11,255,60,1374,194,246,191,424,WA3,ST32,2
3293,30,11,120,19,1181,216,215,133,3371,WA2,ST32,2
2867,333,25,323,133,3324,154,199,180,1493,WA1,ST29,2
2755,31,12,295,42,1329,216,213,131,2264,WA1,ST12,2
2959,300,5,190,14,4613,205,238,172,5883,WA1,ST12,2
2639,17,16,60,8,984,206,206,134,1742,WA3,ST33,2
2936,97,12,350,72,3300,240,222,110,2334,WA1,ST12,2
2873,258,28,335,138,2640,142,242,231,488,WA3,ST13,2
3234,114,12,85,27,2491,241,228,115,2821,WA1,ST29,7
2783,79,6,30,4,2101,228,229,135,1518,WA1,ST29,2
2998,148,21,120,25,2744,242,233,110,1597,WA3,ST33,1
3377,92,18,234,44,1026,245,209,86,3944,WA2,ST38,2
2745,117,11,30,5,2906,238,230,121,2711,WA1,ST16,2
2889,333,8,443,36,2681,202,230,167,2377,WA1,ST29,2
3117,336,11,162,41,2869,194,225,169,1295,WA3,ST33,1
3224,275,6,408,35,5917,205,241,176,1852,WA1,ST22,2
2289,52,33,228,124,937,217,151,44,1466,WA4,ST10,3
2647,331,20,85,22,1006,169,211,179,1878,WA1,ST29,2
3010,182,11,30,-5,859,223,248,156,834,WA3,ST23,2
3345,112,11,300,20,764,239,228,119,4155,WA2,ST32,2
3295,293,23,371,92,511,148,228,217,864,WA2,ST33,1
3186,132,6,0,0,1518,229,237,141,570,WA2,ST32,1
3486,92,16,750,201,2330,243,214,95,1304,WA1,ST40,1
2973,308,19,361,47,1939,164,224,199,1370,WA3,ST33,2
2934,233,22,395,114,1218,178,253,206,150,WA3,ST13,2
3323,174,10,759,109,859,226,245,152,2631,WA3,ST32,2
2976,322,8,300,54,1132,200,232,172,589,WA3,ST32,2
2249,17,34,242,124,1027,172,150,96,1203,WA4,ST10,3
2974,195,5,323,-47,1142,219,244,161,418,WA3,ST33,2
3082,122,16,108,30,842,245,226,104,1527,WA1,ST29,1
2714,116,6,201,28,2201,231,234,137,1706,WA1,ST30,2
3088,319,17,360,-32,2120,173,221,188,2416,WA3,ST32,2
3142,47,15,30,6,2589,224,206,112,1358,WA3,ST23,1
2956,67,12,150,17,2284,232,217,116,1982,WA1,ST29,1
3212,342,3,90,5,2210,213,235,159,3013,WA1,ST29,2
3074,52,30,180,36,3389,220,162,56,1541,WA3,ST31,1
3183,102,7,319,35,5706,232,231,132,1819,WA1,ST29,1
3287,294,8,150,22,5551,197,238,181,400,WA1,ST38,2
2953,276,12,446,145,1630,189,242,193,1224,WA3,ST31,2
3182,109,11,366,-8,3966,239,228,119,3743,WA1,ST23,1
2398,328,22,170,88,731,162,209,184,618,WA4,ST10,6
2712,178,11,108,31,2362,225,246,153,4815,WA1,ST12,2
3290,100,13,638,245,3737,242,221,107,2136,WA3,ST32,1
3113,148,19,247,42,242,241,235,115,828,WA3,ST32,2
2962,174,14,247,43,5417,227,246,148,3066,WA1,ST29,1
2927,15,11,618,129,3189,210,217,143,726,WA3,ST33,2
2305,4,31,162,35,655,164,165,126,600,WA4,ST10,6
3100,191,26,170,46,5342,210,249,158,1575,WA1,ST29,2
3140,279,14,134,42,2523,182,241,198,828,WA3,ST32,2
3314,128,19,60,1,1674,248,225,97,1806,WA2,ST38,1
2939,70,7,150,20,3880,228,226,132,5323,WA1,ST29,2
2053,311,27,42,17,649,137,210,207,631,WA4,ST17,3
2497,123,22,124,49,524,251,216,81,860,WA3,ST4,3
2875,242,9,150,65,1471,202,248,183,553,WA3,ST13,2
3198,297,3,446,23,3771,210,238,166,4272,WA1,ST29,1
2519,28,29,216,49,1505,195,164,89,454,WA3,ST10,3
3173,110,15,579,-33,417,244,222,103,1994,WA3,ST23,2
3004,342,12,391,72,3185,196,222,165,1057,WA3,ST31,2
3043,351,22,540,17,771,174,196,156,1288,WA3,ST24,1
2493,354,10,242,61,601,204,223,157,1443,WA4,ST6,3
3491,60,25,999,300,2508,230,181,69,1213,WA1,ST40,1
2918,135,7,0,0,1914,231,237,138,443,WA3,ST23,1
2933,241,21,150,20,5107,174,252,210,1585,WA1,ST29,5
2942,86,13,67,12,1507,239,217,107,3377,WA1,ST29,1
3061,353,6,42,0,1519,210,230,158,2347,WA1,ST29,2
3026,27,5,0,0,2135,218,228,147,1754,WA3,ST32,2
3102,147,16,255,42,4199,240,236,120,725,WA1,ST30,2
2134,9,30,306,53,524,171,164,117,532,WA4,ST6,3
3262,188,12,510,39,2941,221,249,160,2971,WA3,ST32,2
3119,0,9,234,33,3535,206,222,154,2795,WA1,ST24,1
3307,43,11,108,5,1911,222,217,128,1003,WA3,ST39,7
3271,51,18,404,20,1571,226,199,101,4897,WA2,ST22,1
2826,78,16,120,25,2910,239,210,97,2255,WA1,ST29,5
3053,142,11,60,-3,510,236,237,130,1332,WA1,ST23,1
3182,343,14,108,29,1261,190,218,165,2389,WA1,ST29,2
2726,215,18,390,-3,2172,200,254,185,2463,WA3,ST4,3
3006,163,13,60,3,2244,232,243,140,4032,WA1,ST23,1
3290,53,20,480,11,1565,227,193,91,1597,WA1,ST39,1
3194,31,19,366,123,3324,211,194,112,1632,WA3,ST31,1
2414,255,12,90,37,1112,192,247,193,973,WA4,ST6,3
3077,8,31,162,59,4968,168,162,118,1981,WA1,ST29,1
2949,31,11,277,26,1443,217,216,133,560,WA3,ST23,1
3379,66,15,42,2,3466,233,210,105,2486,WA1,ST37,7
2000,281,16,277,78,420,175,240,204,847,WA4,ST1,6
3387,333,17,390,113,2293,178,216,176,2405,WA2,ST33,2
2888,69,26,511,251,845,237,181,60,633,WA3,ST13,2
3217,18,3,67,3,5460,217,233,153,841,WA1,ST22,1
2850,198,32,323,-61,3254,191,247,168,1516,WA3,ST13,2
3031,0,12,212,27,1113,202,217,152,2519,WA3,ST22,1
2123,28,25,30,1,300,201,176,100,841,WA4,ST10,6
3086,11,14,569,-4,1584,204,210,141,3420,WA3,ST31,1
3326,266,15,60,18,1945,180,245,204,1864,WA3,ST32,1
2916,79,32,210,89,5521,242,165,28,4362,WA1,ST29,2
2412,162,21,182,69,564,235,240,126,566,WA4,ST3,3
3100,171,10,270,-28,6328,227,245,149,2546,WA1,ST29,2
2708,107,18,365,129,1578,248,216,89,1015,WA3,ST2,3
2618,178,32,85,39,1814,215,239,132,1275,WA3,ST4,3
2965,15,12,646,146,1320,209,215,142,2624,WA3,ST33,2
3080,9,5,342,48,2746,215,230,153,1412,WA3,ST32,2
2653,216,31,150,94,1932,173,251,197,335,WA3,ST4,3
3137,59,10,182,18,2188,228,220,125,2173,WA3,ST32,2
2518,188,30,95,47,1461,206,245,151,480,WA3,ST4,3
2882,128,19,212,80,234,248,224,96,1110,WA1,ST30,2
2848,340,24,342,86,1296,163,197,169,1195,WA3,ST33,2
3313,88,14,430,79,3778,240,217,105,1570,WA1,ST40,7
3333,4,22,67,16,3999,186,193,139,942,WA1,ST38,1
2945,121,10,30,4,3867,237,232,125,1248,WA1,ST19,2
2805,230,24,67,1,1764,176,253,206,1142,WA3,ST13,2
3446,288,3,947,107,1503,211,239,166,1599,WA3,ST40,7
3080,90,9,330,33,2906,235,225,121,6167,WA1,ST29,1
2640,90,4,85,14,1579,226,233,143,153,WA3,ST4,2
2977,108,3,42,2,2734,225,236,146,1783,WA1,ST29,1
3020,54,11,30,-6,1158,226,217,123,2860,WA3,ST22,1
3290,351,5,693,92,1231,212,232,158,1745,WA2,ST24,1
2437,354,17,150,9,895,189,207,155,1167,WA3,ST10,6
3132,59,27,150,59,5028,229,175,62,1557,WA1,ST29,1
3159,172,19,510,86,2642,229,245,140,3150,WA3,ST33,2
3171,2,7,297,35,2993,211,227,154,1124,WA1,ST29,2
3137,131,10,390,96,840,237,235,127,1538,WA3,ST32,2
2845,313,29,175,76,365,131,204,207,1003,WA3,ST22,1
3117,1,11,295,17,1902,205,220,152,934,WA3,ST31,1
3230,63,9,342,17,6216,228,222,127,930,WA1,ST22,1
3384,59,4,907,203,1170,223,231,143,726,WA2,ST31,1
2961,8,12,153,29,3099,206,216,147,1110,WA3,ST31,2
2723,14,19,90,1,1181,200,199,131,1884,WA3,ST20,1
3168,37,5,90,0,4207,220,229,146,3344,WA3,ST22,1
3262,270,18,400,48,1677,172,243,210,534,WA3,ST31,1
3122,118,17,170,21,3587,247,223,99,240,WA3,ST33,1
2813,205,5,60,3,2145,217,244,164,2505,WA1,ST30,2
3182,242,14,120,8,1974,193,250,194,4145,WA2,ST23,1
2949,143,9,30,-2,1549,233,238,136,3463,WA1,ST23,1
2930,114,15,268,61,1739,244,224,105,1317,WA1,ST29,2
3268,136,14,553,222,3751,240,234,120,2084,WA3,ST32,1
3185,211,12,319,6,2852,210,251,176,841,WA3,ST32,2
3145,320,16,150,39,2137,177,223,185,594,WA3,ST23,1
3289,198,2,612,105,566,218,241,159,1348,WA2,ST23,1
2850,358,13,426,79,2468,200,216,154,1639,WA3,ST33,2
3397,134,24,242,78,2274,249,220,0,866,WA3,ST40,7
2824,124,14,360,22,888,243,229,113,2301,WA1,ST30,2
3188,261,9,108,11,2862,199,245,185,1317,WA3,ST23,1
2926,153,4,153,-3,849,225,240,150,2167,WA1,ST22,2
2076,261,30,120,74,240,134,239,235,108,WA4,ST5,3
2695,185,24,240,111,1776,217,248,151,1279,WA3,ST4,3
3052,16,17,840,183,2550,202,202,132,1740,WA3,ST24,2
3039,135,5,390,0,3241,228,238,144,1001,WA3,ST32,2
3035,14,10,30,2,3549,210,218,144,680,WA3,ST20,1
3182,102,7,569,4,658,232,231,132,900,WA2,ST32,2
3127,251,12,242,51,5665,193,248,193,2561,WA1,ST30,2
2611,59,1,277,27,417,220,235,152,1500,WA1,ST12,2
2485,113,10,67,8,492,238,229,120,1328,WA4,ST6,6
2381,119,10,0,0,541,237,232,125,531,WA3,ST14,6
2776,31,10,0,0,1897,218,219,136,2083,WA1,ST20,1
3278,27,10,309,53,3271,216,219,139,2098,WA1,ST29,1
2601,39,6,150,8,716,220,227,142,5667,WA1,ST29,2
2878,15,27,323,147,1032,185,173,113,1189,WA3,ST33,1
2962,319,5,60,6,4300,206,235,168,2187,WA1,ST29,1
3152,29,6,108,8,1401,218,226,144,4681,WA2,ST19,1
2977,1,14,330,42,5105,199,213,150,1867,WA1,ST29,5
2882,140,8,182,32,3390,233,238,137,3483,WA1,ST30,2
2595,25,7,30,2,150,217,225,145,1423,WA1,ST9,2
3320,179,15,607,102,4279,225,248,151,2239,WA3,ST38,7
3208,275,8,663,96,1276,198,242,184,2200,WA3,ST32,2
2763,294,10,30,2,1986,192,238,186,3312,WA1,ST20,2
2866,301,23,124,23,2601,149,223,211,824,WA3,ST13,2
2844,139,14,277,64,755,240,235,121,2912,WA3,ST11,2
2728,18,11,212,58,1239,211,217,142,1972,WA1,ST12,2
3088,152,14,335,27,1549,237,239,130,745,WA3,ST32,2
3116,45,1,124,7,6698,219,236,154,2563,WA1,ST29,2
3031,11,4,525,59,5497,216,232,153,6394,WA1,ST12,2
3114,125,9,240,15,1290,236,234,128,2177,WA1,ST23,1
3336,123,26,384,53,3949,253,209,66,2536,WA1,ST39,1
3027,36,6,309,47,1195,220,226,142,2371,WA1,ST29,2
2130,54,25,201,39,295,225,177,71,408,WA4,ST10,6
2989,147,5,201,33,1276,227,239,147,1033,WA3,ST32,2
3176,335,5,212,10,4966,209,233,163,2584,WA1,ST23,2
3290,103,6,247,0,1583,231,232,134,3274,WA2,ST38,2
3084,0,22,510,58,853,183,194,144,1356,WA3,ST24,1
3268,142,11,134,11,3013,236,238,131,900,WA1,ST23,1
3015,135,18,30,7,4811,245,229,105,2969,WA1,ST29,2
3118,57,20,192,54,4048,229,192,87,571,WA1,ST30,2
2115,283,30,150,79,616,125,226,233,547,WA4,ST10,3
3301,334,13,700,26,2256,190,222,171,888,WA3,ST32,1
3082,69,6,384,42,2821,226,228,136,1543,WA3,ST32,2
3221,167,16,703,14,1106,231,244,140,2301,WA3,ST33,2
2683,111,6,150,28,1712,230,234,137,6607,WA1,ST12,2
3194,211,4,408,21,1632,216,244,164,180,WA3,ST23,1
3030,135,4,0,0,2678,226,238,147,2940,WA1,ST23,1
3261,230,14,600,77,484,197,252,190,1579,WA2,ST23,1
2919,38,27,190,47,1776,209,172,84,2568,WA3,ST24,1
2916,78,10,319,53,4033,234,221,118,5756,WA1,ST12,2
