Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2656,284,33,108,40,1110,113,220,237,900,WA3,ST24,2
3001,168,14,234,36,4990,231,245,142,5894,WA1,ST30,2
3191,128,23,297,47,3695,251,218,82,365,WA3,ST33,1
2468,311,24,466,217,618,150,216,203,495,WA4,ST10,3
2426,133,17,297,82,713,245,229,106,1392,WA4,ST1,6
2873,187,13,153,25,2282,221,249,159,2313,WA3,ST26,2
2872,56,24,60,-3,595,227,181,74,577,WA1,ST22,1
3106,10,14,663,8,1900,203,210,142,3275,WA3,ST31,1
2998,125,30,162,62,1794,253,204,55,2778,WA3,ST33,2
2991,315,4,313,9,4719,209,236,166,5113,WA1,ST29,2
2877,336,21,655,56,1348,169,207,174,953,WA3,ST33,2
3024,297,2,285,-10,2561,213,238,163,1410,WA3,ST31,2
3100,43,11,42,0,2805,222,215,126,3111,WA3,ST24,2
3003,302,15,339,71,2929,176,232,195,1347,WA3,ST32,2
3022,211,17,120,14,2255,204,254,181,1782,WA3,ST23,2
2938,216,26,60,30,2513,184,253,194,1725,WA3,ST33,2
3163,333,9,300,-22,1183,200,229,168,780,WA2,ST24,1
3712,349,5,1048,266,5317,211,232,159,3494,WA3,ST40,7
3279,335,20,255,54,1892,172,210,175,446,WA3,ST39,7
3139,330,32,626,120,6027,130,184,184,1595,WA1,ST30,2
2584,63,21,127,35,85,233,193,82,960,WA1,ST12,2
3038,108,12,390,-69,558,240,226,115,1518,WA1,ST23,1
3252,188,16,511,166,3371,219,250,159,780,WA3,ST33,2
2876,50,19,153,57,2382,225,196,97,2151,WA3,ST33,1
2668,104,23,150,36,2457,251,203,66,2362,WA3,ST10,3
3238,34,24,484,163,932,208,179,96,661,WA1,ST22,1
3489,100,16,457,55,2670,245,216,96,2016,WA1,ST40,1
2362,35,23,258,146,722,211,183,97,1006,WA4,ST10,6
3106,90,12,95,16,2996,239,220,110,5580,WA1,ST29,1
3434,321,13,350,26,5049,185,227,181,4083,WA3,ST38,7
3057,118,16,60,13,3382,246,224,103,2876,WA1,ST30,1
2585,22,4,0,0,1575,217,230,150,1155,WA3,ST20,6
2786,37,12,67,-7,2772,219,212,126,1991,WA3,ST24,2
3332,125,23,552,200,3416,251,216,80,558,WA3,ST39,1
2204,178,17,0,0,1263,225,248,149,638,WA4,ST17,4
2707,265,29,192,84,1115,136,238,234,934,WA3,ST24,2
3221,306,19,95,14,2943,164,225,200,2423,WA1,ST29,1
3080,100,27,201,63,3270,252,193,50,2203,WA3,ST33,1
2978,214,7,743,82,6039,214,247,169,5889,WA1,ST29,2
2769,294,26,90,48,1154,139,223,221,1532,WA3,ST13,2
3255,23,12,342,42,6252,213,214,136,636,WA1,ST22,1
3157,54,10,467,96,1774,226,218,124,2881,WA1,ST29,2
2936,150,20,272,-2,5736,241,235,114,3575,WA1,ST30,2
3283,123,8,297,36,1527,234,234,131,2173,WA3,ST32,1
2933,306,16,382,45,1316,174,229,195,1782,WA1,ST29,1
2554,234,7,631,84,792,209,246,175,979,WA3,ST2,3
3238,357,14,976,151,1637,197,213,153,765,WA3,ST24,1
3284,44,21,277,181,4052,220,189,95,1239,WA1,ST30,1
2918,203,4,190,16,4004,218,243,161,4126,WA1,ST12,2
3206,342,2,600,0,418,216,236,158,2097,WA3,ST23,2
3141,235,4,361,34,3395,213,243,167,926,WA1,ST29,2
2586,38,14,283,17,1458,219,208,121,4291,WA1,ST29,2
3088,143,21,600,47,1060,245,230,104,1950,WA3,ST33,2
2742,349,10,0,0,2100,202,223,160,402,WA3,ST33,1
3171,30,14,474,64,5770,215,209,128,934,WA1,ST29,1
3082,356,4,42,1,5033,214,233,157,828,WA1,ST23,2
3026,87,5,175,2,3522,227,231,138,42,WA1,ST19,2
2936,45,6,537,23,4725,222,227,140,3062,WA1,ST23,1
3073,87,20,182,56,1384,245,203,79,1207,WA3,ST32,1
2697,87,14,319,-5,1290,240,215,102,1142,WA1,ST23,2
2916,66,20,400,244,1230,235,195,84,870,WA3,ST32,5
2759,11,11,182,32,1917,208,217,145,1509,WA1,ST29,2
2878,102,21,0,0,201,249,208,78,1148,WA1,ST29,1
2808,315,1,339,95,3129,215,237,160,6308,WA1,ST12,1
3235,298,9,256,37,914,195,237,182,1366,WA2,ST24,2
3008,330,15,134,53,4214,183,220,176,2296,WA1,ST29,1
2780,7,14,247,58,2520,201,211,145,2480,WA1,ST29,2
2692,34,12,319,25,366,218,213,129,1107,WA3,ST11,2
3107,279,9,150,11,1899,196,241,184,2598,WA3,ST32,1
2130,354,20,0,0,1072,181,200,153,408,WA4,ST4,3
3108,45,9,309,57,150,223,220,132,1020,WA1,ST22,2
3295,232,13,30,7,2896,198,252,189,824,WA3,ST23,1
2848,59,15,242,60,1451,230,207,105,1414,WA3,ST10,2
3349,93,4,618,128,2081,226,233,142,2539,WA2,ST32,2
2766,171,11,30,3,713,228,245,147,2955,WA3,ST20,1
3240,49,9,531,162,484,224,220,129,2794,WA2,ST23,2
3008,235,11,638,99,5881,200,250,187,3287,WA1,ST29,2
3032,356,17,85,22,4434,191,207,153,2202,WA1,ST30,1
2717,343,8,450,4,1020,204,228,163,1065,WA1,ST12,2
3083,8,12,437,20,4799,206,217,147,459,WA1,ST29,2
3161,85,33,201,-1,973,245,165,0,1209,WA1,ST29,1
2517,43,11,408,4,1050,222,215,126,4034,WA1,ST18,2
2576,134,14,42,-1,2482,241,233,118,2114,WA3,ST11,2
3020,118,19,150,21,1461,249,219,90,1339,WA3,ST33,1
2948,351,17,641,45,2985,187,208,158,1635,WA1,ST29,2
2673,82,8,175,17,1812,232,225,126,1779,WA3,ST11,3
2865,68,17,182,60,210,235,203,93,1245,WA1,ST29,2
2785,95,8,95,6,2160,234,228,126,1498,WA1,ST12,2
3106,18,13,391,89,1505,210,213,138,2795,WA3,ST31,1
2840,192,8,30,7,582,220,247,161,451,WA3,ST23,1
3189,128,15,361,44,1366,244,229,110,1697,WA3,ST13,2
2940,92,16,67,11,2345,243,214,95,1902,WA3,ST24,2
3138,69,6,108,-1,4636,226,228,136,1935,WA1,ST19,1
2065,34,34,108,71,180,194,147,66,451,WA4,ST10,6
3383,169,10,457,183,2621,228,244,148,698,WA3,ST32,1
2356,68,25,67,17,849,236,183,64,1024,WA4,ST10,6
2879,161,11,283,46,3762,232,243,141,3376,WA1,ST12,2
3248,26,8,540,45,1892,216,222,142,1041,WA3,ST31,1
3212,291,16,134,20,1536,173,236,202,2543,WA3,ST33,1
3054,108,20,95,41,2164,250,213,82,3458,WA1,ST29,1
3074,162,2,85,1,1215,220,239,155,1124,WA1,ST22,2
2834,111,11,216,30,607,240,228,117,2704,WA3,ST11,2
2716,22,17,300,38,3373,207,200,126,2987,WA3,ST10,1
3162,157,5,90,-9,3538,226,241,149,4702,WA1,ST29,1
2927,154,6,150,15,4682,227,241,147,2568,WA1,ST22,2
3099,230,8,685,283,1630,208,247,176,492,WA3,ST13,2
3305,18,7,977,189,1651,215,226,148,2809,WA3,ST33,1
3187,308,18,228,69,1266,168,226,197,2191,WA1,ST29,1
3191,340,6,127,11,5358,207,231,163,2497,WA1,ST22,1
2604,350,25,0,0,2490,165,188,155,6812,WA1,ST30,2
3270,181,10,433,63,4187,224,247,155,2154,WA3,ST33,1
3059,191,4,300,-10,2581,219,242,159,2131,WA3,ST32,1
2871,104,15,60,-6,1155,245,219,99,666,WA3,ST32,1
2324,250,13,331,100,816,191,249,196,85,WA4,ST6,3
2888,293,7,218,35,2222,200,239,178,1308,WA3,ST31,2
3283,27,14,30,4,1974,213,210,130,4722,WA2,ST22,1
3341,213,22,573,194,1337,195,254,187,4217,WA2,ST33,1
3438,335,10,787,212,1047,198,227,168,949,WA2,ST40,1
3124,116,9,150,16,5392,236,231,126,875,WA1,ST29,2
2748,73,20,192,53,1140,239,197,81,459,WA3,ST24,6
3300,187,13,481,77,2912,221,249,159,3272,WA3,ST32,2
2874,20,6,153,5,3570,216,227,148,3392,WA1,ST23,2
3018,117,17,420,67,2589,246,222,99,2697,WA3,ST33,2
2734,100,18,153,82,180,247,212,88,1120,WA1,ST30,5
2554,45,0,67,8,467,218,237,156,5604,WA1,ST18,2
2961,85,8,470,9,4214,232,226,126,4582,WA1,ST12,2
2807,54,16,90,20,2058,228,204,105,2053,WA3,ST33,5
2925,87,9,446,48,3121,234,225,123,1935,WA1,ST29,2
2884,55,18,255,65,2245,229,199,97,1368,WA3,ST33,2
2790,54,28,474,263,1106,223,168,60,959,WA3,ST33,2
2990,153,17,738,107,2888,238,239,124,1824,WA3,ST33,2
3027,296,20,285,141,6122,159,229,208,4855,WA1,ST24,2
2471,166,26,277,-78,1253,231,238,121,1310,WA3,ST4,3
2976,57,16,150,60,5146,229,204,103,424,WA1,ST30,2
3209,261,5,404,22,5998,209,242,172,1900,WA1,ST22,2
3343,359,16,30,8,3995,194,209,150,1456,WA1,ST23,1
3198,338,9,426,23,3653,201,228,166,4310,WA1,ST29,1
2416,328,23,335,200,1146,157,206,185,1031,WA4,ST6,3
3389,286,7,339,121,5190,201,240,179,741,WA1,ST39,1
2811,21,19,309,46,870,204,196,123,706,WA3,ST31,2
3098,105,18,108,15,3976,247,215,90,2112,WA1,ST29,1
3092,322,8,201,24,150,199,232,173,1602,WA2,ST23,1
3318,9,11,351,50,3624,207,217,146,2072,WA1,ST38,1
2502,355,15,190,52,883,195,213,154,390,WA4,ST6,3
3184,84,11,582,144,433,236,221,115,1584,WA1,ST23,2
3121,168,26,85,30,3525,230,239,124,716,WA3,ST33,2
2487,4,12,120,36,679,204,218,150,1273,WA4,ST6,6
2890,323,19,180,34,2898,169,217,187,2340,WA1,ST29,2
3231,279,20,295,47,4077,160,238,216,1543,WA3,ST39,1
3034,0,0,726,69,5638,218,238,156,5729,WA1,ST12,2
3262,32,14,300,36,3737,216,210,126,1565,WA1,ST39,1
2827,74,31,90,-55,360,239,167,36,2182,WA1,ST30,2
2799,337,23,134,33,1677,164,202,173,1637,WA3,ST13,6
3059,50,13,277,25,3034,225,212,119,5697,WA1,ST29,1
3013,354,7,150,22,2135,209,228,157,1144,WA3,ST22,1
2984,29,13,309,54,376,215,210,129,691,WA3,ST32,2
2844,19,11,391,65,1321,212,216,140,2782,WA3,ST11,2
2838,126,17,417,65,2373,246,226,103,2696,WA1,ST30,2
2637,100,16,30,9,234,245,216,96,1463,WA1,ST29,2
2729,36,10,382,38,228,219,218,133,926,WA3,ST11,2
2920,355,21,242,66,764,180,197,151,1781,WA3,ST24,2
3116,297,24,60,24,875,147,224,215,2455,WA1,ST30,1
3358,172,14,649,152,1240,228,246,146,2114,WA3,ST32,1
3130,342,15,85,16,5434,188,217,167,484,WA1,ST29,1
3068,295,10,95,7,2847,193,238,185,1406,WA3,ST23,2
2176,307,26,424,165,485,141,215,210,514,WA4,ST10,3
3223,57,8,182,10,6110,226,223,132,830,WA1,ST23,1
3055,43,10,446,66,1466,222,218,130,2377,WA1,ST29,2
3192,342,11,301,26,433,198,224,165,2103,WA2,ST32,1
3061,331,2,335,72,2561,213,236,160,1999,WA3,ST32,2
3078,25,7,339,61,1597,217,225,145,1072,WA3,ST32,2
2677,12,13,0,0,1245,207,214,143,2134,WA1,ST12,2
2142,293,27,150,53,360,134,222,223,513,WA4,ST10,3
3355,50,16,511,69,3879,225,204,108,2785,WA1,ST39,1
2707,182,22,270,123,1747,221,248,149,1256,WA3,ST4,3
2854,320,21,420,110,600,161,215,191,2282,WA1,ST24,2
2776,336,10,42,11,2268,197,226,168,3013,WA1,ST23,2
3178,315,3,182,6,4703,210,236,164,1323,WA1,ST19,1
3190,149,8,277,-16,731,231,240,140,2307,WA3,ST23,2
3108,105,21,297,49,1634,250,208,75,2721,WA1,ST29,2
3183,121,8,162,-2,1158,235,233,130,2506,WA1,ST22,1
3191,216,9,443,-8,3036,211,249,173,42,WA3,ST32,2
3064,329,4,283,73,5720,210,235,163,4548,WA1,ST29,2
2605,35,16,228,53,1073,217,204,118,1146,WA3,ST11,2
3246,4,11,216,18,469,206,220,151,1321,WA2,ST32,2
3458,93,5,914,225,2313,228,232,138,1436,WA1,ST35,1
3063,356,3,212,47,108,214,234,157,752,WA1,ST22,2
3215,252,17,560,149,6020,179,249,206,2089,WA1,ST30,2
2922,234,15,360,26,5713,193,252,194,6339,WA1,ST29,2
3137,100,18,330,90,277,246,213,89,1448,WA1,ST22,2
3049,40,7,589,69,1463,221,224,138,2613,WA1,ST29,2
2773,23,6,0,0,3154,216,227,147,4952,WA1,ST20,2
3085,294,17,192,31,1253,172,234,202,2630,WA3,ST33,1
2963,8,15,212,55,4303,202,209,143,2293,WA1,ST30,2
2984,179,23,1022,189,2701,222,246,143,1203,WA3,ST13,2
3242,316,19,319,91,2620,165,220,193,313,WA3,ST33,1
3241,359,12,808,50,2032,202,219,153,577,WA3,ST22,1
3214,182,8,0,0,2366,223,245,156,3836,WA2,ST23,1
3273,107,8,595,114,514,234,231,129,1041,WA3,ST39,7
2710,3,5,255,9,706,214,231,155,1786,WA1,ST12,1
3361,58,4,690,124,2174,223,230,143,2676,WA2,ST38,2
3029,143,17,108,18,3061,242,234,116,2117,WA3,ST33,2
3113,328,4,42,0,433,209,234,164,2103,WA2,ST22,1
2642,93,5,360,0,1146,228,232,138,5666,WA1,ST29,2
2747,69,9,30,3,713,230,222,125,2137,WA1,ST20,1
3162,96,9,430,26,4512,234,228,125,2047,WA1,ST29,2
2869,88,14,162,11,3160,240,216,103,4290,WA1,ST29,2
3089,339,7,532,-15,2761,204,230,164,764,WA3,ST23,1
2954,183,14,418,68,1595,223,249,155,1719,WA3,ST33,2
3310,67,15,277,20,3395,234,208,102,1777,WA1,ST29,1
2804,100,11,390,2,779,238,226,118,2402,WA1,ST30,2
2836,111,12,335,40,2580,241,226,113,1677,WA1,ST29,2
2654,32,16,42,10,1914,215,204,121,983,WA3,ST17,2
2357,70,9,127,21,1342,230,223,125,297,WA4,ST6,3
2726,2,26,459,199,940,176,182,136,780,WA3,ST33,2
2712,69,7,351,4,926,227,227,134,2098,WA1,ST29,2
2926,259,13,330,30,5742,188,247,197,6431,WA1,ST29,2
2801,331,17,108,31,1873,177,216,177,2856,WA1,ST29,2
2624,116,12,67,17,1249,241,228,116,5267,WA1,ST29,2
2230,318,6,0,0,1413,204,235,169,577,WA4,ST17,4
2731,4,7,382,-23,1537,211,226,153,1421,WA1,ST29,2
2592,110,8,247,22,2925,234,231,129,2694,WA3,ST11,1
3103,102,10,270,86,1381,238,226,119,1158,WA3,ST32,1
3110,148,6,424,33,2030,229,239,144,824,WA3,ST32,2
3209,45,10,95,4,5920,223,219,130,780,WA1,ST23,1
2828,47,15,295,27,1924,224,205,111,2737,WA1,ST12,1
3238,10,11,933,165,1624,208,218,146,755,WA3,ST24,1
2416,43,8,612,110,742,222,222,136,1231,WA4,ST6,6
3198,285,17,212,57,2420,172,238,205,972,WA3,ST32,1
3098,185,14,0,0,2297,222,249,157,256,WA3,ST31,1
2290,292,15,201,55,1620,178,236,198,794,WA4,ST2,6
2572,313,35,182,80,551,107,190,212,1072,WA4,ST10,2
2965,300,16,446,3,4221,173,232,199,2142,WA1,ST29,2
2869,6,21,228,64,1907,189,194,138,1415,WA3,ST33,1
2962,353,10,30,-2,4311,203,223,158,300,WA1,ST29,1
2902,70,24,335,87,883,238,185,65,641,WA3,ST33,2
2804,36,12,295,79,1129,219,212,127,1723,WA3,ST11,2
2279,207,17,90,17,297,207,253,177,376,WA4,ST10,3
3034,29,12,342,59,5376,216,214,133,3817,WA1,ST29,1
3311,60,24,480,76,1902,230,183,72,1191,WA3,ST31,1
3210,355,9,85,15,1507,206,224,157,886,WA3,ST22,7
2989,310,7,60,8,1315,200,235,175,1820,WA3,ST19,1
2913,115,4,285,10,4738,227,236,144,4520,WA1,ST7,2
3012,75,10,323,50,365,233,221,120,1233,WA1,ST23,1
3184,86,13,240,79,1172,239,217,107,2314,WA1,ST29,2
3139,339,12,384,33,3432,195,223,167,4480,WA1,ST29,1
3002,246,20,470,106,5367,176,251,209,1024,WA1,ST30,2
3010,0,1,0,0,5262,217,236,156,2382,WA1,ST23,1
3177,302,19,446,63,1498,165,228,202,2387,WA3,ST33,1
3180,72,7,0,0,1595,228,227,133,1618,WA1,ST29,1
3287,270,4,573,103,510,208,241,171,1414,WA2,ST23,1
3281,43,12,324,99,1087,222,213,123,1745,WA1,ST22,1
3041,86,15,90,20,3953,240,215,101,3987,WA1,ST29,1
3290,349,10,573,15,2358,202,224,160,908,WA3,ST22,1
2696,302,8,0,0,2016,199,237,177,134,WA3,ST33,1
2949,110,21,552,171,2224,250,212,79,1797,WA3,ST34,2
3181,190,12,277,90,3717,220,249,161,680,WA3,ST33,2
2966,270,19,510,332,1613,168,243,213,1637,WA3,ST33,2
2177,339,16,108,41,390,184,215,169,433,WA4,ST10,2
2623,62,19,170,56,990,232,196,89,3439,WA1,ST29,2
2700,354,15,67,27,2118,194,213,156,4567,WA1,ST29,2
2977,170,15,655,-43,1092,230,245,143,1549,WA3,ST32,2
3134,164,4,124,-2,4091,224,241,152,1511,WA1,ST29,1
2956,118,20,108,30,5554,250,218,86,1403,WA1,ST30,2
3063,39,10,30,-8,966,221,218,131,1173,WA3,ST23,1
2593,308,3,218,-3,972,212,237,164,234,WA1,ST29,2
3450,57,16,446,157,2420,229,205,104,2394,WA1,ST40,1
3152,53,5,30,0,4858,223,229,142,2173,WA1,ST22,1
3227,290,11,67,32,4883,189,239,190,1423,WA1,ST29,2
2820,278,21,42,16,2130,158,238,217,1434,WA3,ST23,2
3077,335,10,216,66,1691,198,227,168,2106,WA1,ST29,1
3127,79,5,212,-7,4472,226,231,139,1756,WA1,ST19,1
2540,174,25,366,82,2177,225,243,135,240,WA3,ST4,3
2938,52,11,242,77,3120,226,216,123,1994,WA1,ST29,2
2573,223,20,42,14,1315,189,254,195,451,WA3,ST4,3
2832,313,9,30,7,2413,196,233,177,2160,WA3,ST22,1
2560,80,13,153,15,532,237,217,109,1325,WA1,ST9,2
3155,333,9,335,-30,1154,200,229,168,836,WA2,ST24,1
2780,259,27,85,19,1717,145,243,230,1433,WA3,ST13,2
2933,47,17,532,114,1413,224,201,107,2724,WA3,ST33,2
2968,57,11,295,49,4767,228,216,120,6415,WA1,ST12,2
2471,356,25,324,115,741,171,186,145,1276,WA4,ST10,3
3134,90,1,67,0,4006,220,237,153,1566,WA1,ST23,2
2646,205,29,240,-89,914,190,251,180,806,WA3,ST3,2
3032,38,14,162,14,1036,219,208,121,201,WA3,ST24,1
2825,23,15,150,35,1377,210,207,130,2881,WA3,ST24,1
3412,84,24,60,-6,1740,245,190,60,1865,WA2,ST39,7
2815,313,10,124,3,3210,193,233,179,2770,WA1,ST12,2
3220,276,20,234,37,4161,162,240,215,2236,WA3,ST39,7
3047,45,7,60,-1,1638,222,225,138,2997,WA1,ST23,1
3086,31,18,618,0,3972,213,199,117,3417,WA1,ST29,2
3059,164,12,162,0,2313,231,243,141,3421,WA3,ST24,2
3340,350,14,234,68,3209,193,215,160,2315,WA3,ST24,7
2695,21,11,361,-5,573,213,217,140,1782,WA1,ST12,2
2847,32,9,150,33,3666,218,220,137,6284,WA1,ST12,2
2955,217,2,127,0,1302,217,241,161,285,WA3,ST32,2
2911,252,16,323,130,1140,182,249,204,1776,WA3,ST4,2
2834,208,30,60,28,2581,183,250,184,541,WA3,ST13,2
2639,54,18,391,69,808,228,198,97,2479,WA1,ST12,2
3202,59,6,277,-4,2018,224,228,139,2981,WA1,ST29,2
3101,188,13,180,-25,2436,221,249,159,1865,WA3,ST23,2
2965,115,14,175,10,4241,243,226,109,2043,WA1,ST30,2
2920,112,21,90,-7,301,251,212,78,624,WA1,ST29,1
3214,85,17,636,65,582,242,210,92,1731,WA1,ST23,2
2867,27,11,323,95,3653,215,217,137,5909,WA1,ST12,1
2118,3,12,0,0,1182,203,216,150,543,WA4,ST14,4
2867,25,16,42,4,4979,210,203,125,4373,WA1,ST29,2
2153,328,29,0,0,573,139,194,188,446,WA4,ST10,6
3058,176,6,216,1,1682,224,243,154,1627,WA3,ST23,1
2890,109,15,60,8,3150,245,222,102,1939,WA1,ST30,2
3071,304,11,30,1,3150,190,234,185,2432,WA1,ST23,1
2890,99,34,180,63,5512,252,172,0,4412,WA1,ST29,2
2824,178,22,418,126,792,224,247,144,1879,WA3,ST4,5
2937,36,13,268,52,1664,219,210,124,1350,WA3,ST31,2
2828,43,11,234,66,2490,222,217,128,797,WA3,ST24,1
3044,110,8,495,72,2520,234,231,129,2297,WA3,ST23,1
2991,214,7,721,75,5723,214,247,169,3925,WA1,ST29,2
2876,305,26,67,41,957,138,215,212,1892,WA1,ST30,1
3217,209,7,420,69,834,215,247,168,492,WA3,ST32,1
3032,286,3,451,-36,1852,210,239,168,2234,WA3,ST31,2
2838,344,6,301,42,2186,208,230,161,1919,WA1,ST29,2
2401,325,8,0,0,1062,201,232,170,743,WA4,ST10,6
3367,32,6,589,128,3091,219,227,145,2460,WA3,ST32,1
2949,296,14,488,151,1681,179,235,196,1172,WA3,ST31,2
3404,43,11,258,55,2947,222,216,127,1434,WA3,ST38,7
3019,313,9,67,14,2748,195,233,178,752,WA1,ST23,1
2811,350,24,212,88,3223,168,191,156,1617,WA1,ST29,2
2640,163,14,0,0,1158,233,243,138,722,WA3,ST2,5
2620,132,17,430,81,1606,245,228,105,2066,WA3,ST4,3
2967,56,13,721,202,1581,228,213,116,1965,WA3,ST33,2
3290,355,17,513,38,4512,189,207,154,916,WA3,ST32,1
3037,320,7,212,58,1263,201,233,171,1259,WA3,ST32,2
2831,303,16,30,13,5256,173,230,197,4603,WA1,ST24,2
3028,49,9,30,-4,1226,224,221,131,1530,WA3,ST20,1
3092,71,23,351,117,1935,238,189,71,3804,WA1,ST29,1
2899,201,10,30,1,3257,216,249,167,1450,WA1,ST29,1
3162,286,13,540,121,1047,183,239,196,1207,WA3,ST33,2
3245,134,16,30,11,4523,243,231,112,1019,WA1,ST29,2
2416,22,25,90,-4,870,196,179,109,1170,WA3,ST10,6
3047,7,10,323,25,2825,208,220,149,1302,WA3,ST32,1
3091,7,9,90,7,1528,209,222,150,3061,WA3,ST23,1
3205,291,21,300,99,240,156,231,213,677,WA2,ST22,1
2572,320,28,124,-40,1369,137,201,197,1814,WA3,ST10,6
2894,62,22,330,112,2001,232,188,77,2167,WA3,ST33,2
3204,116,27,457,179,3512,254,204,60,2040,WA3,ST33,1
3064,55,10,618,30,6307,226,219,126,3350,WA1,ST29,2
3357,157,7,1020,155,2724,228,241,146,1624,WA3,ST38,7
2697,45,9,150,32,1749,223,220,132,6311,WA1,ST12,2
3222,333,30,382,166,3095,138,187,180,3078,WA3,ST24,1
2712,27,15,162,36,1260,212,207,128,1961,WA1,ST29,2
2405,119,13,270,35,1194,242,228,113,792,WA4,ST6,3
3565,14,16,553,153,2856,203,204,135,1584,WA1,ST40,1
2551,7,8,30,0,997,211,225,151,5085,WA1,ST30,2
2773,53,10,216,43,2473,226,219,127,2166,WA3,ST32,3
2931,274,22,0,0,2652,155,239,221,95,WA3,ST32,2
3086,162,5,450,-22,6440,225,241,150,2881,WA1,ST29,2
3157,322,22,234,86,4340,158,212,191,1107,WA1,ST22,1
2807,291,16,30,12,2291,174,236,202,2263,WA3,ST23,1
3156,145,15,30,5,1350,240,236,122,2457,WA1,ST30,2
2828,72,19,85,11,750,238,200,85,240,WA3,ST33,2
3374,31,18,175,6,4146,212,197,115,4146,WA1,ST39,7
3201,117,7,67,-1,2356,233,233,132,1040,WA1,ST22,1
2297,319,21,319,127,649,161,216,193,470,WA4,ST6,3
2259,323,27,108,39,655,141,200,193,1747,WA4,ST10,3
2167,351,33,212,124,255,145,166,147,799,WA4,ST10,3
3257,218,11,671,-12,3926,208,251,178,1332,WA3,ST33,2
3044,135,3,42,7,6510,224,238,150,3045,WA1,ST29,2
3155,335,12,30,8,2780,192,223,170,914,WA3,ST23,2
2279,292,24,408,238,488,144,227,219,768,WA4,ST10,3
3106,313,19,120,36,4279,167,223,194,960,WA1,ST22,1
3170,270,13,95,22,2835,185,244,198,553,WA3,ST24,1
3014,61,24,30,12,5076,231,182,69,2789,WA1,ST29,1
3377,257,5,150,27,2640,208,243,173,2396,WA1,ST39,7
3278,133,18,150,-10,3108,246,228,104,658,WA1,ST23,1
2980,60,17,234,80,390,231,202,99,1396,WA1,ST29,1
2733,60,14,60,18,1114,230,211,110,2260,WA3,ST31,2
2985,259,13,811,89,5989,188,247,197,5791,WA1,ST29,2
3232,140,7,90,13,1180,231,238,139,2654,WA3,ST32,2
3177,145,22,300,72,994,245,230,102,2024,WA1,ST29,1
2570,49,14,240,44,510,225,210,116,886,WA4,ST6,3
3138,99,6,0,0,1426,231,231,134,2295,WA1,ST23,1
2396,23,35,270,126,808,178,144,81,730,WA4,ST10,6
2947,162,18,201,42,870,235,242,131,1856,WA3,ST33,2
2472,357,9,182,29,234,205,223,155,1884,WA4,ST6,3
3332,343,22,457,129,2215,169,199,166,981,WA3,ST39,1
2809,240,12,67,14,2133,198,250,189,3005,WA1,ST30,1
3198,29,9,42,7,4121,217,221,139,3424,WA1,ST23,1
2694,251,13,124,0,1387,191,249,195,1150,WA3,ST33,5
2970,12,8,258,10,1409,212,224,149,1869,WA1,ST22,2
3283,54,10,255,60,3210,226,218,124,3035,WA3,ST24,2
3199,33,14,277,26,1521,216,208,124,212,WA1,ST22,1
2089,9,19,285,162,319,195,199,137,703,WA4,ST10,3
3184,289,20,443,88,1544,161,234,211,2460,WA3,ST33,1
2867,1,16,150,27,2675,196,209,149,2598,WA1,ST29,2
2865,54,20,234,65,3424,227,194,92,1761,WA3,ST10,2
2876,135,10,228,-2,957,237,236,129,2568,WA3,ST32,2
2963,308,8,258,32,3849,198,235,177,765,WA1,ST29,2
3048,333,11,124,31,2823,196,226,170,666,WA1,ST23,1
3231,304,16,335,49,1383,174,230,196,2236,WA1,ST29,1
2973,84,7,495,13,1198,231,227,129,1956,WA1,ST12,2
3256,191,14,95,7,4760,219,250,162,2796,WA3,ST33,1
3066,288,11,371,61,5792,189,239,190,1837,WA1,ST30,2
3350,124,10,484,65,1747,238,233,125,1947,WA1,ST38,1
3141,261,19,534,96,5974,171,246,212,1714,WA1,ST30,2
3072,55,19,201,49,2640,228,197,95,983,WA3,ST24,1
3017,71,16,426,72,4285,236,206,96,1825,WA1,ST29,2
2982,67,16,258,43,1626,235,206,98,2509,WA3,ST23,1
3405,328,11,552,49,5147,194,228,173,3221,WA3,ST38,7
3028,191,20,170,32,600,215,251,161,1431,WA3,ST33,2
2454,291,3,30,-2,1965,210,239,167,361,WA3,ST16,6
3050,340,10,400,51,2837,200,226,165,1864,WA3,ST32,2
2623,92,11,30,-6,1719,238,222,114,1410,WA1,ST16,2
2764,71,26,319,91,324,238,181,59,2093,WA1,ST29,5
2668,312,24,335,225,865,149,215,203,1772,WA3,ST13,2
2910,347,9,0,0,1235,204,226,161,2382,WA3,ST20,1
2991,16,11,513,72,4965,211,217,142,5358,WA1,ST12,2
3077,140,8,469,76,1571,232,238,138,713,WA3,ST13,2
2904,34,17,564,125,1312,215,201,117,2647,WA3,ST33,2
2942,90,12,300,48,4541,239,220,110,1832,WA1,ST29,2
3320,310,17,725,121,816,170,226,195,1019,WA2,ST22,1
2960,133,11,255,33,4690,237,235,127,2977,WA1,ST30,1
2318,354,14,424,130,1308,196,214,156,1087,WA4,ST6,3
3309,67,16,175,49,5963,235,206,98,503,WA1,ST38,1
3139,90,15,799,138,2195,242,215,99,2833,WA3,ST33,1
