Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2934,79,27,170,75,5478,243,181,51,799,WA1,ST30,2
3581,336,5,391,120,1786,209,233,162,1573,WA2,ST40,7
3095,100,16,886,285,890,244,217,98,1443,WA1,ST29,2
2569,11,11,30,6,716,208,217,145,2023,WA1,ST20,2
3342,291,9,430,74,3111,194,239,184,1884,WA1,ST39,1
3007,230,20,537,298,2502,186,254,199,1131,WA3,ST13,2
2639,118,16,108,24,2236,245,225,104,2363,WA3,ST11,3
2970,234,7,85,-7,2707,209,246,175,366,WA3,ST32,2
3098,176,17,618,81,1639,226,247,146,671,WA3,ST13,2
3048,18,2,366,28,4522,217,234,154,1203,WA1,ST29,2
3074,134,14,108,11,4993,241,233,118,2030,WA1,ST29,2
2779,164,25,524,145,2630,233,238,120,2040,WA3,ST4,3
2500,58,13,180,50,824,229,212,114,417,WA4,ST6,3
3244,193,23,150,38,3226,211,251,163,730,WA3,ST33,1
3113,162,9,90,6,3979,229,243,145,1320,WA1,ST29,1
3196,176,14,277,105,3684,226,247,149,552,WA3,ST33,2
3243,60,15,592,108,582,231,207,104,2867,WA2,ST23,2
3150,150,4,127,8,994,225,239,150,2090,WA1,ST22,1
2941,69,20,30,15,2297,237,197,83,2707,WA3,ST33,1
3199,351,22,638,54,1243,175,197,156,1698,WA3,ST24,1
3223,235,18,0,0,3171,186,253,201,469,WA3,ST32,1
2978,67,14,30,6,2058,233,211,106,2630,WA3,ST23,1
3160,89,9,319,95,679,234,225,122,604,WA3,ST31,1
2958,114,5,480,111,1524,228,235,141,2349,WA3,ST32,2
3121,254,15,42,7,404,183,249,203,2208,WA2,ST22,2
2995,317,21,390,167,2773,160,217,194,616,WA3,ST33,2
3103,324,10,67,7,5197,194,229,175,633,WA1,ST29,1
2768,295,22,210,93,2124,151,227,214,180,WA3,ST33,2
3163,174,17,240,21,3258,228,247,145,759,WA3,ST33,2
3156,331,13,201,28,3421,188,223,174,1677,WA3,ST31,1
2909,161,10,366,-32,5431,230,243,143,3870,WA1,ST29,2
2889,305,10,216,46,2613,194,235,181,2484,WA1,ST29,1
2708,52,21,150,11,1144,225,189,87,1680,WA3,ST31,2
2836,40,11,0,0,900,221,215,127,1945,WA3,ST33,2
2902,202,15,330,56,1698,211,252,172,888,WA3,ST13,2
2891,163,8,564,78,3472,228,242,147,2977,WA1,ST12,2
3212,12,18,95,21,3612,198,200,135,3345,WA1,ST23,7
3162,177,9,108,4,430,225,246,153,1351,WA1,ST23,1
3388,305,11,120,24,2291,188,234,186,1593,WA3,ST38,1
2975,311,10,201,-50,655,194,233,179,1048,WA3,ST31,1
2498,139,26,150,46,713,248,221,85,828,WA3,ST4,3
2928,16,10,0,0,3765,211,219,143,1333,WA1,ST19,2
2800,50,15,716,117,582,226,207,112,1273,WA3,ST11,2
3027,183,10,424,103,5429,223,247,156,666,WA1,ST29,2
2729,18,17,300,79,1165,205,202,130,2113,WA1,ST12,2
3120,315,6,323,12,2340,203,235,171,2372,WA3,ST32,2
3253,249,11,684,143,1477,197,248,189,2582,WA3,ST31,1
2729,82,12,175,31,2040,236,219,113,1359,WA1,ST12,2
3217,324,10,192,39,960,194,229,175,685,WA2,ST24,1
2675,16,12,85,11,3487,209,214,140,3074,WA3,ST10,1
3143,241,12,175,34,108,196,250,191,3113,WA3,ST23,2
2722,359,15,42,6,2760,197,212,151,518,WA3,ST33,2
3286,180,12,42,7,3586,224,247,154,1546,WA3,ST23,1
3351,93,21,564,185,1725,248,203,73,1714,WA1,ST39,7
2556,332,13,306,107,721,190,224,173,1345,WA3,ST11,3
3177,111,12,95,12,3212,241,227,114,3694,WA1,ST23,1
2841,99,16,60,13,3320,244,217,97,4971,WA1,ST29,2
2289,325,33,108,79,912,120,183,192,618,WA4,ST10,6
3193,300,19,190,39,2504,162,228,205,1057,WA3,ST23,1
3447,150,28,228,12,2592,242,226,92,1050,WA3,ST40,7
3017,99,11,60,-7,2581,239,224,114,2082,WA3,ST31,2
2451,12,18,319,67,537,200,202,135,1179,WA4,ST10,6
3181,68,14,330,90,5284,233,212,108,1392,WA1,ST29,1
3261,20,13,648,94,2793,211,212,136,3420,WA3,ST31,1
3191,90,7,0,0,5060,231,229,132,1878,WA1,ST22,1
3032,60,24,618,250,2058,231,182,71,2037,WA3,ST33,1
2379,140,8,60,5,564,232,238,138,908,WA3,ST2,3
3280,243,6,180,35,1332,207,245,176,1189,WA3,ST32,1
2991,27,14,309,52,6158,213,210,130,3837,WA1,ST24,1
2971,142,9,201,10,1415,233,238,136,1181,WA3,ST32,2
2716,165,29,60,18,1396,231,234,113,1681,WA3,ST13,2
2450,214,7,454,144,967,214,247,169,1205,WA4,ST6,3
3280,21,12,674,56,2970,212,213,137,3413,WA3,ST31,1
2873,315,13,67,16,3990,184,229,184,5986,WA1,ST29,2
3181,311,10,601,44,1973,192,233,181,576,WA3,ST23,1
2728,18,13,361,50,2408,210,213,138,1806,WA3,ST32,6
2487,343,22,124,56,1209,170,201,166,402,WA4,ST10,6
2783,324,17,170,47,1758,175,220,183,3192,WA1,ST30,2
2703,293,2,228,21,1680,214,238,162,895,WA1,ST12,2
3150,74,21,162,50,1549,239,195,77,1448,WA1,ST29,2
3335,105,16,124,-20,4258,245,219,99,3766,WA3,ST23,1
2387,277,28,124,38,201,135,232,231,182,WA3,ST2,6
2619,9,18,182,39,1463,196,200,137,2846,WA3,ST11,2
3058,29,6,30,3,4806,218,226,144,967,WA1,ST23,2
2816,336,19,255,30,1741,175,211,173,1466,WA3,ST31,2
2955,242,10,67,19,201,200,249,186,1230,WA3,ST32,2
3019,62,10,765,192,1371,229,218,121,808,WA1,ST29,1
2681,203,35,85,38,2389,180,245,175,742,WA3,ST4,2
2965,78,15,0,0,4313,238,212,102,297,WA1,ST29,1
3458,35,19,767,24,2561,214,195,109,1895,WA1,ST40,1
3045,272,17,457,108,6000,172,243,209,1650,WA1,ST29,1
3073,183,5,569,-55,6218,221,243,157,2886,WA1,ST20,2
2884,24,14,216,29,3626,212,209,131,5392,WA1,ST29,2
3136,5,9,228,43,2765,209,223,152,3529,WA1,ST30,1
2726,36,4,600,109,1136,220,230,147,819,WA1,ST12,2
3027,2,6,351,7,4294,212,229,154,1296,WA1,ST29,2
2666,87,16,395,31,1200,242,211,94,1209,WA1,ST23,2
2796,7,24,170,47,2970,184,187,133,553,WA3,ST10,2
2260,4,25,433,118,816,178,182,134,1036,WA4,ST10,3
3187,214,14,150,20,2977,206,252,179,992,WA3,ST32,2
2836,316,18,309,41,1747,170,222,191,1519,WA3,ST13,6
2792,300,25,300,125,2086,143,221,214,366,WA3,ST33,2
2830,56,28,210,57,2037,225,169,60,2992,WA1,ST29,2
3260,214,7,390,81,4678,213,247,170,3037,WA1,ST22,1
2904,61,20,108,31,1883,232,194,86,2202,WA3,ST32,2
3180,38,8,170,4,5066,220,222,137,2348,WA1,ST29,1
2286,337,31,295,135,1084,139,182,173,541,WA4,ST10,3
2714,87,9,268,34,1381,233,226,125,3749,WA1,ST12,2
3169,149,18,90,7,1332,241,236,118,2557,WA1,ST29,1
2829,67,24,108,37,1084,236,185,68,2282,WA3,ST33,2
3155,359,23,67,17,1438,180,191,144,2669,WA3,ST24,1
2641,210,26,42,17,573,190,253,186,1392,WA3,ST13,2
3017,118,16,30,4,819,246,224,103,376,WA3,ST23,2
2808,36,12,721,117,420,219,212,127,1090,WA3,ST11,2
3078,22,8,424,20,3445,215,224,145,636,WA1,ST22,1
2780,172,30,306,157,1770,224,238,123,1332,WA3,ST4,2
3070,196,12,408,61,2313,217,250,166,1429,WA3,ST32,2
3101,11,1,272,32,4654,217,236,156,2970,WA1,ST29,1
3161,122,23,297,70,3434,252,214,77,391,WA3,ST39,1
3042,105,9,240,11,939,236,229,123,1872,WA1,ST29,2
3230,9,12,30,5,2965,206,215,146,2118,WA1,ST22,1
2942,353,12,150,13,4995,199,218,157,2242,WA1,ST29,2
3041,56,10,371,14,6616,227,218,124,2816,WA1,ST29,2
2630,207,33,30,8,2254,179,248,182,633,WA3,ST4,3
2785,211,11,85,9,1831,211,250,174,2297,WA3,ST26,2
3353,183,14,1053,114,2698,223,249,155,1989,WA3,ST39,7
3261,140,16,552,48,5466,242,234,117,1482,WA1,ST22,1
3010,155,17,134,16,335,238,239,125,1768,WA3,ST22,1
3286,301,1,674,52,636,215,238,161,752,WA3,ST32,1
3124,196,26,42,12,2884,205,251,166,1276,WA3,ST23,2
2586,61,7,300,8,1020,226,225,133,591,WA1,ST30,2
3586,15,7,446,61,1853,214,225,148,1632,WA2,ST40,7
3029,10,4,30,0,886,215,231,153,1670,WA2,ST23,1
3080,343,23,400,20,1218,168,198,165,2162,WA3,ST33,2
2749,327,11,60,11,2016,193,228,174,703,WA3,ST31,5
2772,16,3,240,38,1482,217,232,153,1794,WA1,ST12,2
3059,309,20,631,291,977,163,223,199,1448,WA3,ST31,1
2233,121,36,212,129,865,253,185,25,285,WA4,ST3,4
3166,81,18,228,66,1606,241,206,88,1510,WA1,ST29,2
2938,333,8,324,57,864,202,230,167,1980,WA3,ST31,2
3243,9,8,376,19,4232,211,224,150,604,WA3,ST32,1
3129,322,8,0,0,577,200,232,172,964,WA2,ST23,1
3132,108,8,175,32,3746,233,232,130,4992,WA1,ST29,1
3100,113,12,175,7,6937,240,228,116,2581,WA1,ST29,2
3247,103,11,95,14,1932,239,225,115,1443,WA1,ST23,2
2823,85,15,30,12,1332,240,213,99,2579,WA3,ST20,2
2840,45,0,85,6,592,218,237,156,474,WA3,ST23,1
2543,344,4,85,12,983,211,233,160,5064,WA1,ST30,2
2949,352,26,268,30,4867,166,187,152,3491,WA1,ST29,1
2853,77,21,342,167,361,241,196,75,1477,WA1,ST30,5
3188,146,10,323,-18,671,234,239,135,2206,WA3,ST23,2
3128,100,9,212,17,247,236,227,122,5509,WA2,ST23,1
2971,67,8,30,4,4867,228,224,129,1221,WA1,ST29,2
2785,33,19,60,-10,698,213,195,111,966,WA3,ST33,2
2697,148,15,85,24,2058,238,238,125,5308,WA1,ST29,2
3328,48,6,540,113,2176,223,227,140,2105,WA1,ST38,1
2852,72,10,400,32,2067,232,221,120,2914,WA1,ST30,2
3132,292,3,713,77,1956,212,238,165,2588,WA3,ST32,1
2812,119,22,361,76,3077,251,215,81,1465,WA3,ST2,3
3209,43,10,540,81,1332,222,219,131,1890,WA3,ST33,2
3073,89,14,600,18,484,241,216,102,1032,WA3,ST32,1
2870,97,14,182,27,1961,242,219,104,2462,WA1,ST29,2
2928,109,16,127,32,3216,246,220,98,1940,WA1,ST30,2
3228,99,6,247,18,4743,230,232,136,2112,WA1,ST22,1
2837,189,18,108,33,4295,217,251,160,5011,WA1,ST30,2
2696,33,10,418,14,1739,218,219,136,6007,WA1,ST12,2
2783,90,13,60,12,1486,240,219,107,2173,WA1,ST29,2
3156,167,11,212,13,2256,229,244,145,771,WA1,ST23,1
2941,229,16,90,10,1857,195,253,192,1376,WA3,ST32,2
3118,66,9,30,4,2912,229,221,124,3124,WA3,ST24,2
2760,355,17,134,53,1588,189,207,154,1018,WA3,ST31,2
2870,193,17,60,2,3371,216,251,164,1982,WA3,ST32,2
3211,52,19,95,15,1681,226,197,97,2489,WA1,ST29,1
3183,123,12,361,67,2553,240,231,120,2949,WA3,ST24,1
2962,262,5,376,56,5820,207,242,173,3097,WA1,ST29,2
3076,149,26,210,97,3501,243,228,97,949,WA3,ST33,2
3369,110,9,677,40,1041,236,230,126,4257,WA2,ST38,1
2904,277,12,0,0,2512,186,242,195,793,WA3,ST21,1
3170,299,22,350,76,295,153,226,210,984,WA2,ST22,1
3250,206,17,750,-19,3954,207,253,176,1218,WA3,ST33,2
2539,180,5,30,1,1261,222,243,156,1319,WA3,ST4,6
3107,220,7,0,0,2081,212,247,171,660,WA3,ST23,2
3152,37,9,319,40,1615,220,219,134,2477,WA3,ST32,1
2912,35,17,60,23,5666,216,200,114,1149,WA1,ST30,2
3254,348,15,335,54,3692,192,215,161,4011,WA1,ST40,1
2993,74,8,424,37,4809,230,224,127,3760,WA1,ST29,2
3000,178,7,30,-4,2442,224,245,155,1591,WA3,ST23,2
3209,56,7,391,26,5581,225,226,135,2166,WA1,ST22,1
3225,43,24,446,164,888,217,181,88,1831,WA1,ST29,1
2903,0,13,485,34,2140,200,215,152,1601,WA3,ST31,2
2714,79,51,85,53,95,222,97,0,1256,WA1,ST30,5
2962,354,6,323,135,5130,209,229,158,5038,WA1,ST12,2
2982,212,14,124,14,5975,207,253,178,3701,WA1,ST30,2
2971,3,21,201,112,926,187,196,142,3464,WA3,ST24,1
3119,129,10,390,74,4962,237,234,126,926,WA1,ST29,2
2982,106,29,256,115,6268,254,191,44,4086,WA1,ST29,2
3028,36,11,90,-3,3319,219,215,130,1465,WA3,ST23,1
3326,22,15,1019,216,1535,209,206,130,2922,WA3,ST33,1
2617,45,9,240,56,666,223,221,133,6244,WA1,ST29,5
2568,90,4,212,23,470,226,233,141,1290,WA1,ST9,2
2680,171,6,150,-12,1816,224,243,153,182,WA3,ST4,3
2925,32,12,450,70,638,217,214,130,834,WA3,ST32,2
2986,13,15,90,10,1879,204,208,138,3798,WA1,ST23,1
3071,162,8,182,-36,633,228,242,147,1694,WA1,ST23,1
3121,273,15,711,114,6152,180,243,202,1476,WA1,ST30,2
3184,39,3,60,3,1765,220,232,149,1650,WA2,ST19,1
3018,346,14,551,99,5127,192,217,162,5842,WA1,ST12,1
3122,297,19,242,0,3362,162,230,207,2130,WA1,ST24,1
3223,72,9,256,-17,891,231,222,123,2866,WA2,ST23,2
2231,342,20,268,85,446,176,207,168,335,WA4,ST10,2
3033,126,16,633,213,192,245,227,106,769,WA3,ST32,2
3032,52,9,0,0,858,225,221,130,2045,WA1,ST29,1
2760,119,15,67,18,2972,245,225,105,4956,WA1,ST29,2
2979,174,17,95,13,2251,228,246,144,1140,WA3,ST13,2
3012,86,30,30,-20,524,247,175,35,1405,WA1,ST30,1
3082,273,14,360,-38,2024,182,243,200,1943,WA3,ST32,2
2908,315,8,60,7,4290,199,234,174,2621,WA1,ST29,2
2509,103,6,120,5,180,231,232,134,955,WA1,ST12,2
3212,49,15,85,-1,1667,225,207,113,2385,WA3,ST22,1
3262,201,19,85,21,3437,208,253,173,603,WA3,ST33,1
3129,6,15,450,45,391,201,211,146,1495,WA1,ST22,2
3296,105,5,201,23,1910,228,234,140,3112,WA1,ST38,1
2781,79,9,323,87,1200,232,224,124,1053,WA3,ST32,2
2503,107,31,247,109,973,254,186,35,904,WA3,ST4,3
2807,56,7,127,18,1777,225,225,134,2496,WA3,ST26,1
3021,140,12,42,8,342,238,236,127,1024,WA1,ST23,1
2919,173,21,95,23,5693,228,245,138,4880,WA1,ST30,2
2720,44,30,417,237,858,212,161,65,1209,WA3,ST13,2
3269,315,3,484,84,642,211,237,164,153,WA2,ST24,1
3218,276,18,256,64,4670,168,241,211,3482,WA1,ST29,1
3070,348,13,745,243,751,194,217,161,1332,WA1,ST30,2
3253,106,4,443,62,5634,227,234,142,2871,WA1,ST29,2
2800,149,4,256,27,2301,225,239,149,2789,WA1,ST12,2
2765,25,12,127,31,1022,213,213,134,693,WA3,ST31,2
3375,127,12,180,7,4179,240,232,120,4039,WA1,ST39,7
2985,208,8,331,99,6099,215,248,169,5117,WA1,ST29,2
2747,69,10,175,14,2706,231,221,122,5193,WA1,ST12,2
3359,2,16,558,185,3958,195,207,147,3607,WA3,ST40,7
2913,345,5,127,36,5037,209,231,160,4490,WA1,ST24,2
3204,348,10,319,29,1559,201,223,161,2058,WA2,ST23,2
2973,53,24,459,164,752,225,181,77,759,WA3,ST33,2
2975,359,13,127,24,4678,200,216,153,1110,WA1,ST29,2
2841,79,19,67,18,849,241,203,85,268,WA1,ST30,5
2916,2,25,120,43,258,177,184,137,2125,WA1,ST30,1
2419,120,14,247,63,794,243,227,110,1214,WA4,ST2,6
3233,103,14,582,93,722,242,222,106,2673,WA1,ST22,1
2511,13,18,60,11,1771,199,199,133,981,WA3,ST10,6
2886,144,4,458,65,2394,226,239,147,2584,WA1,ST29,2
3009,260,4,30,2,4495,210,242,170,633,WA1,ST19,2
2633,231,3,150,-6,1087,214,242,166,815,WA3,ST17,3
2583,45,13,300,5,960,223,211,120,569,WA1,ST30,2
3002,201,3,888,218,1052,218,242,161,2363,WA3,ST13,2
3144,112,18,285,31,870,248,217,90,1833,WA1,ST29,1
3066,353,9,67,8,1719,204,224,158,1154,WA3,ST21,1
3294,326,23,95,47,1855,157,207,187,2490,WA3,ST33,1
2957,314,16,170,9,2905,174,225,190,2072,WA3,ST24,1
2142,351,27,300,140,395,163,184,151,108,WA4,ST5,3
3017,139,13,60,14,789,239,236,124,1296,WA3,ST23,2
3055,358,19,60,15,3204,188,203,149,5314,WA1,ST29,1
3184,97,4,60,-3,5457,226,234,143,2988,WA1,ST23,2
3091,228,13,201,9,2343,201,251,186,390,WA3,ST32,2
2336,110,13,277,21,390,242,225,109,1110,WA4,ST3,3
3221,61,13,300,23,860,230,212,112,1397,WA2,ST24,2
3165,31,4,60,-6,3882,219,230,148,3313,WA1,ST23,1
3033,24,6,295,13,4320,217,227,147,1236,WA1,ST29,2
2719,61,5,30,1,450,224,229,141,2446,WA3,ST17,5
2898,67,16,150,25,3347,234,206,99,4698,WA1,ST12,2
3122,355,6,67,1,2429,211,230,157,2028,WA3,ST23,1
3245,331,12,467,81,4251,191,225,173,912,WA3,ST32,1
3073,138,23,840,59,2970,247,225,94,2533,WA3,ST33,2
3045,348,18,150,17,300,184,208,161,1199,WA3,ST32,2
2963,56,11,212,3,750,227,218,123,2100,WA1,ST29,2
3234,76,12,641,26,3926,235,217,111,2889,WA1,ST23,1
3215,22,24,153,56,2250,198,182,111,1639,WA3,ST24,1
3168,86,12,531,131,3979,237,221,113,2696,WA1,ST30,2
3375,339,3,866,192,1055,212,234,160,684,WA2,ST20,1
2899,69,13,306,-28,571,233,214,110,1909,WA1,ST29,2
2938,82,13,90,20,2341,238,216,107,1894,WA3,ST24,2
2910,84,12,297,128,1645,237,220,113,2060,WA3,ST24,2
3341,256,8,67,4,1248,202,245,182,1959,WA3,ST38,1
2965,342,4,150,17,5435,212,234,160,2244,WA1,ST23,1
3355,106,8,552,64,1999,233,231,130,2854,WA2,ST38,2
3120,236,5,300,5,1292,211,245,172,2118,WA1,ST23,1
2982,209,6,395,0,4569,216,246,166,4968,WA1,ST12,2
2611,312,25,182,83,1061,145,213,204,598,WA3,ST33,6
3103,298,10,124,15,67,192,237,185,1182,WA2,ST23,1
3415,122,9,666,-77,870,236,233,127,470,WA2,ST38,7
2652,93,18,162,9,1248,245,210,87,459,WA1,ST30,2
3041,58,14,400,66,4061,230,209,109,4951,WA1,ST20,1
2656,42,17,192,47,390,220,201,111,258,WA3,ST10,2
2952,113,5,240,26,4989,230,234,138,6405,WA1,ST20,2
2965,27,10,810,167,2765,216,219,138,626,WA3,ST31,2
3101,120,8,234,39,570,234,234,132,524,WA3,ST31,1
3012,79,4,150,43,4962,224,233,144,3907,WA1,ST29,1
2994,111,6,0,0,2673,230,234,137,661,WA1,ST29,1
3175,25,21,60,0,2155,204,189,114,1600,WA3,ST23,1
3185,241,10,360,75,1409,202,248,184,2483,WA3,ST33,1
2851,97,28,175,69,1339,251,188,46,1956,WA3,ST13,2
3146,54,8,127,13,1470,225,223,131,1776,WA3,ST31,1
2915,259,24,218,55,825,154,245,224,684,WA3,ST13,2
3188,45,10,216,16,4591,223,219,130,1470,WA1,ST19,1
2847,353,8,67,12,534,207,227,158,510,WA3,ST23,2
3294,180,19,778,137,930,223,248,149,1458,WA3,ST27,2
3066,70,28,330,149,2300,237,173,48,2402,WA3,ST33,1
3097,278,16,365,40,1406,176,241,204,1406,WA3,ST23,1
3136,129,13,60,7,2192,241,232,118,3078,WA3,ST23,1
2564,133,11,228,-6,1224,237,235,127,1337,WA3,ST2,3
2814,31,7,67,-4,1489,218,225,143,2442,WA1,ST29,2
2916,302,9,134,33,6313,195,236,181,4524,WA1,ST24,2
3234,265,8,210,65,4843,199,244,184,721,WA1,ST23,1
2964,58,12,404,29,2007,228,215,118,895,WA3,ST31,1
2651,30,15,216,51,1211,214,206,124,2213,WA1,ST30,2
2784,101,15,108,4,2866,243,219,101,210,WA3,ST10,2
3050,75,5,60,4,4699,227,230,137,558,WA1,ST29,2
3347,40,15,150,-1,1998,220,206,117,4869,WA2,ST39,1
3029,23,11,60,2,1561,214,217,138,1063,WA3,ST31,1
3017,330,15,85,20,342,182,220,177,1826,WA3,ST22,1
2904,216,26,153,-14,1641,184,253,194,2440,WA3,ST33,2
2604,1,11,540,41,618,205,220,152,2697,WA1,ST12,2
3082,335,4,192,13,2200,211,234,162,2343,WA3,ST32,2
2408,322,17,192,26,268,176,222,185,726,WA4,ST10,3
2767,209,10,134,31,977,213,249,171,426,WA3,ST34,2
1979,34,21,190,41,480,211,189,105,713,WA4,ST1,6
3174,117,2,192,1,1973,223,237,150,644,WA1,ST23,1
2140,333,20,0,0,960,170,210,177,391,WA4,ST1,4
2584,81,10,300,-35,1063,233,223,121,319,WA1,ST22,2
3224,76,10,30,-5,1415,232,222,121,2552,WA1,ST23,1
3031,106,12,134,9,1090,240,226,114,792,WA3,ST32,2
2786,308,21,150,56,3395,157,221,203,1464,WA1,ST29,2
3390,285,7,306,14,2949,202,240,178,2016,WA1,ST39,1
2841,86,12,30,-9,1932,238,219,110,1716,WA3,ST13,2
2778,65,13,180,35,2844,232,214,112,6528,WA1,ST12,2
2578,34,12,300,-41,1082,218,214,130,361,WA1,ST22,2
3094,189,21,30,10,2828,215,250,159,1273,WA3,ST23,2
2724,357,29,67,18,1666,162,173,139,3261,WA1,ST30,2
3120,349,19,430,119,2433,182,206,160,2479,WA3,ST24,1
3011,83,22,390,60,2180,244,197,71,664,WA1,ST30,1
2414,27,4,342,40,361,218,230,149,666,WA3,ST2,3
2662,56,5,150,13,175,223,229,141,811,WA3,ST11,2
2961,124,9,170,29,1940,235,234,130,2763,WA3,ST32,2
2898,47,22,153,46,1543,221,188,91,2791,WA3,ST33,2
2216,325,24,270,55,646,153,206,189,541,WA4,ST10,3
3104,348,8,361,19,558,205,227,160,849,WA2,ST22,1
3132,92,6,30,4,2163,230,230,133,2029,WA1,ST23,1
2806,165,11,300,27,2310,230,244,144,1468,WA1,ST12,2
3168,39,10,258,32,2940,221,218,131,1168,WA1,ST29,1
3221,170,20,60,13,4096,230,244,135,3216,WA3,ST22,1
3084,329,6,781,119,870,207,233,165,942,WA2,ST23,2
3128,182,11,680,44,376,223,247,156,1741,WA3,ST33,2
3044,185,12,120,-2,3494,222,248,157,1209,WA3,ST33,1
3049,341,23,391,31,3387,165,198,168,1448,WA3,ST39,1
2993,161,11,510,70,1931,231,243,142,2532,WA3,ST32,2
3065,358,7,108,-3,1892,209,227,156,1304,WA3,ST22,1
3282,261,11,218,30,3231,194,246,191,774,WA3,ST23,1
3095,160,22,300,65,1771,236,239,122,2173,WA3,ST33,1
2955,36,20,408,39,3861,214,193,107,5878,WA1,ST29,2
2684,45,12,30,3,1276,223,213,122,1584,WA3,ST17,2
2183,93,18,242,34,618,246,209,85,636,WA4,ST6,3
2500,124,23,0,0,420,251,217,81,391,WA1,ST16,2
2308,122,23,124,70,1050,252,214,77,858,WA4,ST6,3
2989,94,13,306,50,402,240,220,107,2030,WA3,ST33,2
3090,135,3,360,-18,6568,225,238,148,2922,WA1,ST29,2
3253,244,7,691,122,1921,206,246,178,2214,WA3,ST31,1
3390,325,13,886,140,1142,188,226,177,1959,WA3,ST38,7
2839,197,32,350,-47,2230,194,247,165,1638,WA3,ST13,2
3381,163,11,300,69,1476,231,243,143,2926,WA1,ST38,1
3105,202,9,90,17,2040,216,249,167,543,WA3,ST23,2
3087,15,18,42,11,2767,201,200,132,1442,WA3,ST33,1
3176,103,9,787,166,2387,236,228,122,2971,WA3,ST31,1
3104,122,6,319,13,2034,230,235,138,752,WA3,ST32,2
2455,249,12,134,5,918,195,249,191,150,WA4,ST6,6
2727,322,18,242,80,1936,171,219,186,2165,WA3,ST10,6
3048,9,10,120,35,150,209,221,149,1482,WA3,ST31,2
3021,27,10,509,41,1181,216,219,139,2322,WA1,ST29,2
3146,221,4,127,3,4504,215,244,166,1019,WA1,ST30,1
2791,321,25,124,42,1282,150,208,194,2516,WA3,ST33,2
3030,271,10,324,24,2808,193,243,189,300,WA1,ST22,1
2503,89,10,350,2,1050,235,224,120,4095,WA1,ST18,2
3027,320,26,242,-13,1806,144,205,196,3442,WA1,ST22,1
2800,172,16,180,45,1206,229,246,143,1762,WA3,ST4,2
2645,225,33,42,27,342,156,248,210,1463,WA3,ST13,2
3091,32,11,242,63,4777,218,217,134,2844,WA1,ST29,1
3177,73,9,474,61,2028,230,223,126,2942,WA3,ST24,1
3388,333,20,228,37,3625,169,209,178,1299,WA1,ST39,1
2449,16,8,30,-8,474,214,224,147,1399,WA4,ST16,6
3105,274,9,540,51,2429,195,243,187,2148,WA3,ST32,2
2858,31,14,234,37,2609,216,209,126,2746,WA1,ST29,2
2897,20,17,390,78,1563,207,203,129,2873,WA3,ST33,2
2918,331,13,175,27,525,188,223,174,1570,WA3,ST24,2
2978,0,6,400,53,4192,211,228,155,5360,WA1,ST12,2
2470,105,18,258,110,774,248,214,88,1188,WA4,ST6,3
3220,45,3,60,3,3140,220,233,150,1706,WA1,ST22,1
3429,349,12,750,142,2345,197,219,160,1421,WA3,ST32,1
3140,0,8,120,4,1518,209,226,155,1101,WA2,ST24,1
2702,25,27,335,-15,993,196,172,99,2368,WA1,ST29,2
3077,191,4,474,-51,6216,219,242,159,2800,WA1,ST29,2
2820,320,16,258,36,1714,177,223,185,1431,WA3,ST11,2
2990,89,14,242,39,2155,241,216,102,755,WA1,ST29,1
3239,300,13,469,144,5161,184,235,191,1980,WA1,ST22,1
3276,267,12,564,170,4347,188,245,196,1183,WA1,ST29,2
3262,299,10,30,4,1594,193,237,184,1292,WA3,ST32,1
2777,239,35,150,68,2285,135,243,228,785,WA3,ST13,2
2814,101,10,342,43,1150,236,227,121,2656,WA3,ST11,2
2555,96,7,212,29,702,232,230,131,3491,WA1,ST18,2
3125,245,9,124,-17,2649,202,247,183,731,WA3,ST32,2
2211,94,11,30,4,659,238,223,115,1663,WA4,ST4,4
2833,93,5,162,6,836,227,233,140,85,WA1,ST29,2
3208,294,22,330,131,1717,154,229,213,2135,WA3,ST33,2
3243,123,15,726,127,2401,244,228,110,2518,WA3,ST33,1
2400,78,13,108,15,499,237,215,106,904,WA3,ST4,3
2966,32,10,95,26,1477,218,218,134,484,WA3,ST23,2
3090,247,16,577,83,6025,185,250,202,1608,WA1,ST30,2
3210,220,7,42,11,1006,212,247,172,1199,WA2,ST40,1
2263,325,22,108,23,1430,162,211,186,420,WA4,ST10,6
2939,135,2,0,0,5331,222,238,151,2629,WA1,ST16,1
2930,357,12,342,63,3642,200,217,154,5289,WA1,ST29,2
2855,74,16,30,1,4869,238,208,96,60,WA1,ST30,2
3092,25,13,488,11,1530,213,210,132,3236,WA3,ST33,1
2539,245,16,300,32,725,185,251,202,1200,WA4,ST6,2
3011,45,3,595,123,2576,220,233,150,1741,WA3,ST32,2
2813,283,19,319,122,1006,164,237,212,1900,WA3,ST4,5
3260,0,8,309,32,376,209,226,155,1337,WA2,ST32,2
3274,306,12,872,56,3438,185,233,188,1103,WA3,ST22,1
2972,222,28,60,32,1884,173,252,202,395,WA3,ST13,2
2723,57,22,201,33,2809,229,189,82,1209,WA3,ST10,2
