Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3185,27,14,469,48,1302,213,208,128,1332,WA3,ST39,1
2901,287,29,30,24,484,127,224,230,1855,WA3,ST24,1
3133,329,18,95,17,1328,173,215,180,2281,WA1,ST29,1
2132,305,26,124,59,660,141,216,211,242,WA4,ST10,3
2959,135,16,351,63,5392,244,231,112,4484,WA1,ST29,2
3384,31,16,0,0,1739,214,203,121,1909,WA2,ST38,7
3151,130,12,170,4,1198,240,233,122,2315,WA1,ST23,1
2679,163,10,150,26,1764,230,243,145,1092,WA3,ST11,2
2498,140,8,210,17,883,232,238,138,4659,WA1,ST18,2
3187,59,37,162,91,3973,220,140,0,1061,WA1,ST30,1
2020,354,37,240,171,210,135,150,135,789,WA4,ST5,6
2398,100,19,67,18,993,247,211,85,1259,WA4,ST6,3
3352,212,26,731,125,3944,188,253,189,2145,WA1,ST38,1
2924,90,3,190,-8,924,224,234,146,2222,WA1,ST23,2
3118,139,5,150,0,2378,228,238,144,2227,WA3,ST32,2
2451,354,12,0,0,470,200,219,157,845,WA3,ST20,6
2808,108,23,531,176,2592,252,206,70,1982,WA3,ST10,3
2854,164,16,192,92,3901,233,243,136,5493,WA1,ST12,2
2701,320,4,124,7,716,209,236,165,1252,WA1,ST23,2
3310,94,14,295,64,1772,241,219,105,2695,WA1,ST39,7
2765,43,11,67,0,360,222,215,126,1041,WA1,ST23,2
2962,271,16,474,59,5555,178,244,205,4412,WA1,ST29,2
2619,5,13,306,13,2684,202,213,147,2641,WA3,ST10,2
2630,167,17,30,2,3408,232,244,137,2594,WA3,ST20,1
2764,92,11,42,4,1776,237,223,116,2881,WA1,ST23,2
3152,12,14,190,17,540,205,211,141,2461,WA2,ST23,2
3059,192,11,30,0,1846,219,249,162,421,WA3,ST23,1
2847,45,13,0,0,3305,223,212,121,4887,WA1,ST20,1
2880,34,5,0,0,4302,219,228,145,5952,WA1,ST20,2
2784,300,24,162,50,2539,147,222,212,309,WA3,ST33,2
3305,358,11,636,128,2613,203,220,155,2226,WA3,ST38,7
3087,148,10,234,31,4031,234,239,136,552,WA1,ST29,1
3257,18,12,120,22,4422,211,215,139,883,WA1,ST39,1
3064,98,9,212,30,3823,235,228,124,2550,WA1,ST24,2
3029,17,7,0,0,930,214,225,147,1493,WA2,ST22,2
2648,79,8,30,4,335,231,226,128,595,WA1,ST23,2
2600,4,10,30,3,1573,207,221,151,1211,WA1,ST16,2
2962,331,11,212,16,1798,194,226,172,1956,WA3,ST32,2
2886,24,3,446,72,1183,218,233,152,2730,WA3,ST32,1
3225,138,17,42,16,2542,243,232,112,2790,WA1,ST29,7
3236,338,18,108,40,2784,179,212,171,2635,WA3,ST24,1
3121,175,13,391,45,878,227,247,149,1310,WA1,ST30,2
3194,55,19,430,0,994,228,195,92,1441,WA2,ST32,1
2973,42,6,509,20,926,221,227,142,2064,WA1,ST29,2
2346,162,9,134,20,1142,229,243,145,42,WA4,ST6,3
2955,9,10,67,10,3931,209,221,149,4987,WA1,ST29,2
2526,83,13,277,94,977,238,217,108,1338,WA3,ST4,3
2530,205,29,67,30,1248,190,251,180,474,WA3,ST4,3
2741,126,6,90,-3,1216,231,236,137,799,WA3,ST11,2
3045,31,6,67,-1,1611,219,228,145,2977,WA1,ST23,1
3085,7,28,390,44,2065,174,172,124,1814,WA3,ST33,2
3123,304,13,42,0,3753,185,233,188,1889,WA1,ST24,1
2429,117,14,285,73,830,243,227,110,1218,WA4,ST2,6
2337,226,28,42,20,618,170,252,207,543,WA4,ST3,3
3263,286,14,499,83,649,181,239,197,256,WA2,ST24,1
3093,13,9,295,35,5034,212,222,148,2758,WA1,ST22,1
2885,310,7,150,0,4905,200,235,175,1398,WA1,ST23,2
3071,37,9,30,0,3691,220,219,134,433,WA3,ST23,1
2439,270,18,361,110,1528,170,243,211,495,WA4,ST6,6
3127,293,13,67,20,1150,184,237,193,1518,WA3,ST23,1
3113,339,4,67,0,942,211,234,161,1733,WA1,ST23,1
2857,338,10,192,46,4171,198,226,167,5177,WA1,ST29,2
2209,325,26,134,129,192,145,201,190,553,WA4,ST10,3
2401,36,22,127,13,800,212,187,101,1052,WA4,ST10,6
3192,278,8,60,9,404,197,242,184,1082,WA2,ST23,1
2749,82,13,541,39,1510,237,218,109,2779,WA1,ST12,2
3086,57,16,95,27,3045,229,206,105,5407,WA1,ST29,1
2939,6,6,680,19,5513,212,227,153,2018,WA1,ST29,2
2889,33,11,511,47,2695,218,215,132,990,WA3,ST31,1
2985,139,9,127,7,4805,234,238,135,4974,WA1,ST29,2
3052,22,10,277,12,1301,214,218,140,1812,WA3,ST32,1
2531,247,6,30,3,1179,207,245,176,1409,WA3,ST17,6
2881,160,21,134,51,592,236,239,123,1231,WA3,ST13,5
2842,118,6,674,16,690,230,235,138,1351,WA3,ST11,1
3207,270,5,433,36,5976,207,241,173,2049,WA1,ST22,2
2561,1,9,382,92,1048,207,223,153,571,WA4,ST6,3
3115,38,6,228,25,2056,220,227,143,2068,WA1,ST29,2
2945,53,14,582,13,4294,227,209,112,4471,WA1,ST29,2
2968,173,11,382,6,6161,227,245,149,3162,WA1,ST29,2
3193,26,12,646,57,1082,214,214,134,2219,WA3,ST32,1
2776,207,31,180,-18,1913,184,250,183,1410,WA3,ST13,2
2820,59,6,210,56,1689,224,228,139,1368,WA3,ST22,2
3222,357,18,576,67,1290,189,205,151,1668,WA3,ST24,1
2952,66,16,108,30,5600,234,207,101,4207,WA1,ST24,2
2792,23,12,175,22,182,213,214,136,1048,WA1,ST30,2
2932,247,12,365,26,5736,195,249,191,2377,WA1,ST30,2
2768,105,23,277,136,300,252,205,68,616,WA1,ST30,5
3332,121,11,242,0,870,239,231,121,3661,WA2,ST32,2
2939,243,14,404,36,5682,192,250,195,3561,WA1,ST23,2
3038,280,19,0,0,1676,165,238,212,277,WA3,ST23,1
2863,326,15,488,71,4179,181,221,180,5581,WA1,ST16,1
2978,337,11,60,2,3765,196,225,168,990,WA1,ST23,1
3187,27,4,524,70,816,218,230,149,2136,WA3,ST22,1
3258,212,9,492,56,2496,213,249,172,1465,WA3,ST33,2
2691,1,18,295,84,1528,191,203,147,2676,WA3,ST10,2
2749,178,11,95,4,2227,225,247,152,1445,WA1,ST12,2
3104,56,11,170,35,5210,227,218,123,2858,WA1,ST22,1
3212,299,19,847,389,1570,163,229,205,782,WA3,ST24,1
3004,116,7,350,-13,4423,233,233,133,2338,WA1,ST29,2
2332,90,9,0,0,319,234,226,123,1276,WA4,ST14,4
2777,143,5,255,35,2971,227,239,145,5136,WA1,ST12,2
3194,355,12,30,7,1749,201,219,156,1842,WA1,ST29,1
2905,22,11,552,107,3265,213,217,139,598,WA3,ST33,2
2816,338,12,90,9,1515,194,223,168,2549,WA3,ST20,2
2130,332,26,524,122,631,149,196,181,384,WA4,ST5,3
2998,64,7,182,-11,4092,227,226,133,997,WA1,ST29,2
2880,3,12,268,-3,1592,204,217,150,2888,WA3,ST11,1
3028,58,4,150,20,2358,223,230,143,992,WA1,ST29,1
2773,80,9,108,13,2826,233,223,122,4660,WA1,ST29,2
3223,327,20,350,68,3960,166,212,184,2135,WA3,ST23,1
3150,53,10,270,46,2989,226,219,127,1504,WA3,ST23,1
2862,278,26,424,195,2275,141,234,228,424,WA3,ST33,2
2946,143,12,270,43,3140,237,237,128,1489,WA1,ST29,2
3225,270,3,360,1,6068,212,240,166,1114,WA1,ST22,1
2956,329,30,510,217,3561,136,190,186,1182,WA1,ST29,2
2845,47,19,30,7,624,223,195,99,162,WA3,ST23,2
2338,279,23,90,21,1380,152,236,221,400,WA4,ST10,6
2942,0,8,524,29,4436,209,226,155,4314,WA1,ST29,2
3139,252,6,85,-7,2767,207,244,176,845,WA3,ST32,2
3385,196,7,30,-1,2804,219,246,162,543,WA3,ST38,7
2190,141,19,0,0,983,244,232,109,430,WA4,ST14,4
2627,76,23,90,-10,2364,241,189,66,780,WA3,ST10,2
3241,205,17,547,125,2820,207,253,176,3067,WA3,ST33,2
3011,65,19,277,59,4015,234,197,87,2318,WA1,ST29,2
2093,250,22,277,29,540,166,249,217,1019,WA4,ST1,6
3031,181,16,811,105,3030,224,248,152,1999,WA3,ST33,2
2451,106,15,283,110,937,244,221,101,1019,WA4,ST6,3
3080,263,22,120,38,2919,160,245,220,1589,WA3,ST24,1
2917,331,14,268,43,983,185,221,175,1972,WA3,ST32,2
3148,163,9,30,-6,1939,229,243,146,1917,WA3,ST23,1
2908,80,14,150,9,1053,238,215,105,2236,WA3,ST31,2
2729,26,11,323,58,2338,215,215,136,2054,WA3,ST32,6
3427,284,19,782,231,4802,166,237,210,2930,WA3,ST39,7
2847,90,4,277,-7,1855,226,233,143,2173,WA1,ST29,2
3191,69,6,242,19,4564,226,228,136,1500,WA1,ST19,1
2420,234,21,60,16,874,179,253,206,1260,WA3,ST3,3
2509,86,10,134,12,1144,234,224,120,4306,WA1,ST18,2
3221,180,1,499,19,540,219,239,157,1608,WA3,ST32,2
2514,291,25,60,32,646,144,227,219,939,WA3,ST24,2
2951,193,23,60,6,1653,211,251,163,469,WA3,ST31,2
3311,167,33,285,127,1746,226,230,108,469,WA3,ST39,7
3244,108,4,420,0,4374,226,235,144,2331,WA1,ST22,1
2130,152,26,42,6,690,241,229,100,726,WA4,ST6,3
3269,326,5,180,26,5582,206,234,166,470,WA1,ST38,2
2942,306,12,67,11,3036,186,233,187,1237,WA3,ST31,2
2833,33,18,190,47,3666,214,199,115,2847,WA1,ST29,2
2684,106,9,85,16,2340,235,229,125,765,WA3,ST10,2
3150,5,17,127,21,2448,195,204,143,2294,WA1,ST30,1
2968,161,10,379,93,4383,230,243,143,1727,WA1,ST12,2
2942,153,16,404,130,424,237,239,127,1275,WA1,ST29,1
3240,152,6,309,26,4753,227,240,147,666,WA1,ST29,2
3101,205,14,480,89,1981,211,252,173,2006,WA3,ST33,2
3037,326,7,134,21,3365,203,232,168,1740,WA1,ST29,2
3007,34,10,371,55,1221,219,218,134,2352,WA1,ST29,2
3291,92,15,351,81,330,242,216,99,467,WA2,ST24,2
2996,173,6,180,15,1710,224,243,154,1475,WA1,ST29,1
3230,112,15,690,23,1631,244,224,105,2860,WA3,ST33,1
3130,274,15,752,123,6195,179,243,203,1434,WA1,ST30,2
3152,36,14,430,59,2772,218,208,123,3597,WA1,ST30,1
3004,37,18,474,49,2418,216,196,109,2701,WA3,ST31,2
2920,352,20,636,226,2750,180,201,156,1867,WA1,ST29,2
3015,148,13,376,65,384,237,239,130,1485,WA1,ST23,1
3185,79,7,454,43,2896,230,227,130,4937,WA1,ST29,1
2886,54,18,170,56,350,228,197,96,1595,WA1,ST30,5
3144,203,7,108,6,973,217,247,166,4804,WA2,ST22,2
3141,339,3,150,21,702,212,234,160,1077,WA2,ST23,1
3480,256,26,170,68,3140,149,245,227,1727,WA1,ST40,1
2556,318,14,30,8,1080,184,227,183,5045,WA1,ST30,2
3370,204,18,85,12,2627,207,253,175,524,WA3,ST39,7
2277,115,19,242,119,1387,249,218,90,799,WA4,ST3,4
2783,58,11,450,32,1682,228,218,122,2846,WA1,ST12,2
3352,88,5,335,30,1092,228,231,137,2594,WA3,ST31,7
3200,60,9,558,104,5902,227,221,127,1124,WA1,ST29,1
3252,45,3,108,-3,2856,220,232,148,1025,WA1,ST23,1
3037,79,12,351,46,5562,236,217,110,5073,WA1,ST29,1
2690,124,11,417,-31,685,238,232,124,153,WA3,ST4,6
2960,207,6,283,14,1883,216,246,166,2058,WA3,ST32,2
3188,158,12,247,7,4380,233,242,138,1092,WA3,ST23,1
2606,85,15,182,38,1087,240,213,99,1304,WA3,ST11,2
2882,115,9,210,44,2589,236,232,127,2524,WA1,ST12,1
2881,122,15,60,6,3728,244,227,109,2754,WA1,ST29,2
2923,339,4,30,1,4530,211,234,161,4202,WA1,ST29,1
3028,239,22,458,215,1622,174,252,210,421,WA3,ST13,2
3130,217,21,313,98,3227,193,254,190,1121,WA3,ST33,2
3459,12,7,937,180,2338,213,226,150,1401,WA1,ST35,1
2874,77,31,153,75,162,241,168,34,277,WA1,ST22,1
2932,136,14,309,77,3505,241,234,119,2701,WA1,ST29,2
3302,227,9,421,79,2970,207,249,178,3181,WA3,ST32,2
3171,12,8,633,60,1140,212,224,149,2383,WA3,ST32,1
3102,243,12,150,11,2365,196,250,190,365,WA3,ST31,2
3195,71,9,60,-1,2197,230,223,126,912,WA1,ST23,1
2904,42,11,30,0,4340,222,216,128,3042,WA1,ST23,2
3166,354,18,150,54,1249,186,205,155,1041,WA3,ST22,1
2847,351,25,95,31,1243,167,189,154,1761,WA3,ST24,1
3191,28,11,636,-16,3762,216,215,134,4025,WA1,ST23,1
2763,33,13,212,69,1398,217,210,126,927,WA3,ST32,2
3171,339,18,162,45,3861,179,212,170,3393,WA3,ST24,1
3204,9,7,858,96,3049,212,225,151,2597,WA3,ST32,2
3102,317,11,234,61,684,190,230,180,1077,WA2,ST22,1
3257,209,14,511,122,540,208,253,177,2529,WA3,ST13,2
3149,15,7,85,3,4036,214,225,148,256,WA3,ST23,1
3175,195,11,510,66,376,218,249,164,3038,WA3,ST31,2
2628,36,14,150,28,589,218,207,122,1239,WA3,ST10,6
3081,301,18,120,39,513,168,229,201,1320,WA2,ST22,1
3146,309,26,124,23,3237,140,212,208,2221,WA1,ST24,1
2902,120,18,90,15,1862,248,222,95,1507,WA3,ST31,1
2769,250,14,242,74,939,188,249,198,1937,WA3,ST4,5
3204,150,22,376,126,309,242,233,109,2922,WA2,ST25,1
3064,72,2,600,30,6330,222,234,149,3111,WA1,ST29,2
3357,96,6,564,66,2026,231,231,133,2835,WA2,ST38,2
3131,155,21,134,40,4972,239,237,117,1516,WA1,ST30,1
2962,344,12,242,28,3762,196,222,164,2373,WA1,ST29,2
3211,83,10,400,23,1445,234,223,120,1221,WA3,ST39,1
3076,135,6,0,0,849,230,237,140,1707,WA1,ST23,1
3049,355,20,335,190,778,183,201,152,3144,WA3,ST24,2
2871,352,16,277,76,1758,189,210,157,1693,WA3,ST13,6
3090,117,11,192,20,3260,238,230,121,3051,WA1,ST30,1
3004,19,23,509,91,4554,196,184,116,4025,WA1,ST29,1
2827,315,22,175,61,3833,158,217,197,999,WA1,ST29,2
3119,347,5,765,65,2080,210,231,160,2493,WA3,ST32,1
3201,56,12,466,26,4052,228,214,117,2941,WA1,ST19,1
2581,343,32,268,150,780,138,173,162,1593,WA3,ST10,2
2931,351,11,162,14,1405,199,221,159,638,WA3,ST31,2
2832,94,35,90,68,1869,249,165,13,1445,WA3,ST13,2
2658,332,9,247,68,1218,199,229,169,1116,WA1,ST29,2
2968,0,9,569,141,4938,206,222,154,5282,WA1,ST12,1
3033,338,5,255,26,2905,209,233,162,390,WA1,ST29,1
3043,300,19,300,61,1087,164,229,204,2372,WA3,ST22,1
2927,81,9,706,288,721,232,225,125,417,WA3,ST32,2
3110,132,14,524,92,2609,242,232,116,2908,WA3,ST33,2
3156,126,22,234,32,3636,250,219,85,234,WA3,ST33,1
2967,0,0,60,2,5087,218,238,156,2630,WA1,ST19,1
2758,321,9,42,7,930,197,231,174,2148,WA3,ST11,2
3093,125,23,192,48,3141,251,217,81,2694,WA1,ST29,1
3070,319,9,120,12,4788,196,232,175,2922,WA1,ST22,1
3218,154,12,134,4,892,234,241,136,2442,WA3,ST23,2
3403,79,13,60,-5,3945,237,216,107,2761,WA3,ST39,7
3029,247,10,300,-5,2714,200,248,186,1504,WA3,ST23,2
3265,339,14,95,22,2200,188,218,169,2654,WA1,ST29,1
3341,299,22,969,226,3907,153,226,210,2382,WA3,ST31,2
1871,22,22,60,12,85,200,187,115,792,WA4,ST5,6
2628,89,9,268,38,1075,234,225,122,5460,WA1,ST29,2
3083,127,7,60,-1,912,233,235,135,1771,WA1,ST23,1
3242,277,18,85,12,4332,169,240,210,1501,WA3,ST39,1
2928,306,30,805,553,892,126,208,215,2301,WA3,ST32,2
3053,196,17,365,74,1630,214,252,167,3568,WA1,ST22,1
3249,36,13,120,14,4362,219,211,126,942,WA1,ST39,1
3368,10,21,212,75,2474,193,193,132,2571,WA1,ST39,1
2616,59,22,382,188,960,231,188,79,997,WA3,ST10,2
3435,95,15,170,-25,1215,243,216,98,967,WA2,ST38,7
2946,104,19,175,88,845,248,213,86,1806,WA3,ST33,2
2649,290,24,150,50,1458,144,228,220,1034,WA3,ST33,2
2063,355,16,134,60,182,192,210,154,693,WA4,ST10,3
3170,70,6,421,-3,4937,227,228,135,2126,WA1,ST29,1
3147,328,8,0,0,725,202,231,169,1231,WA2,ST23,1
3107,350,7,272,26,1165,208,228,159,2694,WA3,ST32,1
3248,189,22,268,55,757,215,250,158,1055,WA1,ST22,1
2625,101,8,90,-1,1549,235,229,126,376,WA3,ST11,2
3325,41,18,365,98,1714,219,197,106,2831,WA1,ST39,1
2965,117,13,95,20,3446,241,228,114,6489,WA1,ST29,2
2872,320,19,85,-3,2655,169,219,189,1364,WA3,ST33,2
2824,159,3,42,-2,1986,223,240,152,2502,WA3,ST26,2
3025,146,30,360,34,598,244,220,82,1476,WA1,ST30,2
3061,45,11,134,10,966,223,216,126,1758,WA3,ST22,1
3016,88,24,300,80,1565,248,192,59,2496,WA3,ST33,1
3089,29,13,745,230,1937,215,211,130,3101,WA3,ST31,1
3137,320,8,162,24,4666,198,232,173,2603,WA1,ST29,2
2939,270,29,150,53,6267,133,235,234,4692,WA1,ST24,2
2576,128,16,153,45,870,244,229,109,162,WA1,ST29,2
2569,22,20,216,87,1095,204,194,121,1506,WA3,ST10,2
3118,91,22,255,93,3360,247,199,70,2195,WA3,ST33,1
3272,317,9,424,114,5151,196,232,176,1790,WA1,ST29,1
2750,125,19,297,70,1871,248,223,94,2220,WA3,ST10,2
2775,63,2,153,23,1698,221,234,150,2919,WA1,ST29,2
2651,62,6,182,4,1350,225,228,138,5486,WA1,ST29,2
3130,59,6,255,44,3653,224,228,139,1237,WA1,ST29,1
2985,135,14,60,10,4072,241,233,118,5275,WA1,ST29,2
3046,69,4,360,-1,2679,224,231,143,902,WA1,ST23,2
2993,339,12,323,54,1610,195,223,167,2445,WA3,ST23,2
3284,328,15,616,106,679,184,222,177,537,WA2,ST33,1
3186,22,3,0,0,5155,218,233,153,1889,WA1,ST23,1
3155,98,18,42,7,1290,246,212,88,2385,WA1,ST30,2
3340,357,17,474,166,3987,191,207,152,3692,WA3,ST40,7
3257,246,9,558,142,3565,201,247,184,1964,WA3,ST33,2
3194,316,14,170,16,4469,183,228,184,805,WA3,ST23,1
3046,24,14,404,19,1183,212,209,132,1865,WA3,ST32,1
3352,161,14,618,146,1291,233,242,136,2054,WA3,ST32,1
3457,124,9,698,172,2297,235,234,129,1337,WA1,ST40,1
3392,43,8,743,202,1201,222,223,136,876,WA2,ST31,1
3001,266,14,85,18,2794,183,245,201,832,WA3,ST33,2
2570,12,18,120,18,1057,199,201,135,1176,WA3,ST10,2
2789,21,23,30,14,2280,198,185,115,841,WA3,ST23,1
3285,140,23,875,-62,1256,247,226,95,2700,WA1,ST29,1
3118,335,4,95,-2,2205,211,234,162,2079,WA3,ST32,2
3188,358,16,569,-2,3466,192,208,151,3104,WA1,ST30,1
3182,101,4,67,3,5435,226,234,144,2955,WA1,ST23,2
3210,121,23,0,0,2477,251,215,79,2850,WA1,ST29,7
3161,185,13,108,23,3281,222,249,157,1414,WA3,ST32,2
2346,329,18,67,17,1441,173,215,180,331,WA4,ST10,6
3156,51,10,301,22,812,225,219,127,2219,WA2,ST23,1
2847,68,35,30,26,726,231,149,20,503,WA3,ST33,2
2768,23,10,0,0,3092,214,218,139,4918,WA1,ST20,2
3255,310,4,658,124,1797,209,237,166,2305,WA3,ST31,1
3285,239,7,60,25,5683,207,246,176,785,WA1,ST38,1
2936,326,17,553,138,3181,177,219,181,726,WA3,ST10,2
3391,324,14,474,65,1530,183,224,180,800,WA3,ST39,7
2588,336,18,60,11,1337,177,212,173,882,WA1,ST29,2
3235,105,14,446,95,1172,243,222,105,1855,WA1,ST29,1
3655,95,23,1034,400,2577,249,199,66,1172,WA1,ST40,1
2993,131,18,90,31,911,246,227,102,234,WA3,ST32,2
3214,337,12,582,23,3152,194,224,169,3469,WA1,ST30,1
2382,317,17,108,27,1173,173,223,189,702,WA4,ST10,6
3226,50,16,457,-21,642,225,204,108,2491,WA1,ST22,1
3291,308,22,306,65,4045,155,220,203,1260,WA1,ST39,1
2972,313,12,234,40,3025,189,231,182,1273,WA3,ST31,2
3185,76,6,488,92,3029,228,229,136,3404,WA1,ST30,1
3049,171,10,175,-9,1566,227,245,149,812,WA1,ST23,1
3233,233,9,323,-17,2888,205,249,180,301,WA3,ST23,2
3219,248,9,60,5,5020,202,247,183,402,WA1,ST22,1
2950,45,18,127,-1,819,222,197,103,2187,WA3,ST24,1
2976,4,23,630,107,2372,183,189,137,1899,WA3,ST24,2
3025,3,18,892,156,2522,193,203,145,1440,WA3,ST24,2
3130,54,33,256,98,1419,219,153,43,2685,WA3,ST33,1
3173,52,13,684,92,1242,227,212,117,2427,WA3,ST32,1
2976,38,10,192,36,2960,220,217,131,1471,WA3,ST33,1
3219,28,4,0,0,5855,218,232,150,1123,WA1,ST22,1
2811,317,10,134,0,3211,194,231,178,2799,WA1,ST12,2
3011,169,14,67,11,2102,230,245,144,1350,WA3,ST13,2
2811,55,19,180,38,2016,228,195,92,2971,WA1,ST29,2
2873,22,13,532,28,2781,212,213,136,3520,WA1,ST12,2
2949,73,24,153,79,5523,239,185,63,1159,WA1,ST30,2
3103,306,9,256,54,2930,196,235,179,1560,WA3,ST31,2
2833,123,23,430,132,1875,252,215,77,2089,WA3,ST4,2
3020,350,16,618,125,1142,189,211,159,1919,WA3,ST33,2
3036,270,1,240,50,1199,215,239,161,1959,WA3,ST32,2
3251,283,9,234,25,5776,194,241,186,1354,WA1,ST22,1
3182,32,10,1124,120,2951,218,218,134,2244,WA3,ST32,2
2593,187,34,162,-3,1505,202,241,146,360,WA3,ST4,3
2779,320,24,134,44,1216,151,210,195,2461,WA3,ST33,2
2979,47,10,313,10,2529,224,219,129,1392,WA1,ST29,1
2898,311,19,240,129,3919,166,223,196,900,WA1,ST29,2
2444,66,15,361,103,684,233,209,104,1423,WA4,ST10,6
2928,92,13,391,146,1528,240,220,109,2207,WA3,ST32,2
2513,80,18,108,5,480,241,206,89,309,WA1,ST29,2
2875,232,22,335,185,1753,180,254,205,1682,WA3,ST34,2
3163,316,18,216,72,1114,170,222,191,2073,WA1,ST29,1
2968,140,11,153,-3,4696,237,237,129,4941,WA1,ST29,2
3013,39,10,60,-2,767,221,217,130,1416,WA3,ST23,2
3040,350,13,30,8,1201,197,218,159,2376,WA3,ST24,1
2814,299,17,234,60,2385,169,231,202,920,WA3,ST24,2
3100,9,6,30,0,3181,214,228,152,5169,WA1,ST29,1
3258,146,27,474,221,3811,245,225,90,2270,WA3,ST33,1
2976,84,11,60,15,1716,236,221,115,3543,WA1,ST29,1
3036,63,4,30,0,3662,224,231,143,342,WA1,ST23,1
3192,59,3,331,37,2630,221,233,148,924,WA3,ST32,1
2975,336,10,255,52,1316,197,226,168,3109,WA1,ST22,1
3230,32,14,443,32,3291,216,210,126,2785,WA3,ST32,1
3215,126,13,511,67,5891,241,231,116,1697,WA1,ST29,1
2490,124,28,540,82,510,253,206,59,1209,WA3,ST2,3
2742,323,19,90,21,1138,170,217,186,2368,WA3,ST33,2
2979,287,16,201,-7,3967,174,237,203,659,WA1,ST29,1
2580,2,18,180,31,1471,192,202,145,1558,WA3,ST10,2
2952,135,16,270,33,5465,243,232,113,3971,WA1,ST29,2
3149,80,9,150,-19,1154,233,223,122,1072,WA1,ST29,2
3081,197,7,469,-39,2249,218,246,163,1624,WA3,ST32,2
3022,50,7,541,38,3237,224,225,136,752,WA3,ST32,1
2992,304,5,240,57,3582,205,237,171,1945,WA1,ST29,2
2947,22,21,532,-78,589,201,190,118,1116,WA3,ST24,1
2258,110,28,175,51,636,254,196,49,1655,WA4,ST3,4
2492,166,12,60,10,1082,230,244,143,4547,WA1,ST18,2
3386,52,6,150,-10,2230,223,227,140,3540,WA1,ST38,7
2990,243,24,342,193,2673,164,250,217,1689,WA3,ST33,1
2905,359,10,108,0,2920,205,221,154,1622,WA3,ST22,1
3278,86,6,603,135,511,229,230,134,1071,WA3,ST39,7
2707,210,17,60,12,1003,204,254,180,1844,WA3,ST4,1
2879,7,6,335,57,2444,213,229,153,2126,WA1,ST12,2
3150,90,22,510,236,2081,247,200,71,2529,WA3,ST33,1
2315,211,21,488,21,1273,198,254,184,779,WA4,ST6,4
2781,333,27,277,110,1431,148,195,180,1510,WA3,ST24,2
2619,259,25,85,33,1358,151,244,226,1423,WA3,ST3,3
3339,91,13,268,55,2353,240,219,108,2015,WA3,ST32,1
2975,15,35,323,121,323,167,147,97,1784,WA1,ST30,1
3061,45,8,0,0,1324,223,222,134,1684,WA3,ST20,1
2994,78,10,150,28,210,233,222,120,1106,WA1,ST22,1
3283,63,19,376,84,1026,233,199,91,1777,WA2,ST38,1
3201,121,4,655,56,1061,227,236,144,2155,WA3,ST32,1
3114,85,20,301,139,2047,244,202,78,3782,WA1,ST29,1
3296,353,16,510,88,1128,191,211,156,485,WA1,ST22,1
2911,225,1,124,5,1624,217,240,160,2281,WA3,ST32,2
2361,15,20,255,98,1165,199,195,128,702,WA4,ST6,6
3249,15,11,108,23,3006,211,218,143,2190,WA1,ST29,1
3258,285,21,309,177,4179,159,235,214,1092,WA1,ST29,2
2880,24,9,255,56,2355,216,222,142,2248,WA1,ST29,2
3004,220,16,120,38,2092,199,254,187,418,WA3,ST32,2
3139,343,8,420,43,1800,204,228,163,2648,WA3,ST32,1
2110,310,8,0,0,1243,199,235,175,1100,WA4,ST1,4
3238,189,14,618,15,2853,220,250,160,2916,WA3,ST33,2
2954,47,17,90,3,594,224,201,107,579,WA1,ST22,1
3159,337,14,360,42,350,189,220,170,1493,WA3,ST24,1
2738,124,5,0,0,1657,229,236,140,2476,WA1,ST20,2
2839,10,11,376,53,1836,208,218,146,1343,WA3,ST11,2
3284,261,9,513,181,4294,199,245,185,1250,WA1,ST29,2
2181,320,40,150,61,1110,93,170,201,1142,WA4,ST10,3
3290,253,7,124,-4,1350,204,245,179,1342,WA3,ST21,1
3124,214,14,210,21,2188,206,252,179,771,WA3,ST32,2
3298,27,12,350,74,3863,215,214,134,1441,WA1,ST39,1
3275,342,5,592,23,6065,209,232,161,731,WA1,ST22,1
2943,76,15,324,-1,743,238,210,99,1972,WA3,ST24,1
2941,68,10,607,13,968,231,220,121,2155,WA1,ST12,2
3066,125,14,90,-22,2536,242,230,113,1894,WA3,ST31,1
2548,49,10,90,-8,2704,224,218,126,2474,WA3,ST20,2
3226,352,7,323,48,1082,208,229,158,551,WA2,ST32,1
2699,166,16,313,-2,1470,232,244,139,693,WA1,ST30,2
3137,58,10,306,63,5072,228,218,123,3140,WA1,ST30,1
3080,358,7,162,22,2503,210,227,156,1991,WA3,ST32,2
2724,70,22,134,75,150,238,190,72,1954,WA1,ST30,5
2978,122,10,240,23,3257,238,232,124,6382,WA1,ST29,1
2592,64,16,433,66,997,233,205,99,3730,WA1,ST29,2
3252,77,9,175,-6,3007,232,224,125,1950,WA3,ST31,1
2679,66,11,108,9,1235,231,217,117,1879,WA1,ST23,2
2869,284,20,0,0,4189,162,236,213,631,WA1,ST29,2
3247,172,22,792,-22,4073,228,244,136,1500,WA3,ST33,2
3176,41,21,150,-3,1697,217,188,97,2382,WA3,ST33,1
3084,251,25,180,28,1500,156,248,223,1847,WA3,ST23,2
